#OG_name	protein_names
OG_934	Ahyacinthus06083-RA Ahyacinthus06081-RA Ahyacinthus27062-RA Ahyacinthus23283-RA Ahyacinthus06082-RA Ahyacinthus00919-RA Ahyacinthus27061-RA Ahyacinthus23282-RA Ahyacinthus24104-RA protein|evm.model.Ap9.1797 Ahyacinthus06084-RA Ahyacinthus26637-RA
OG_935	Ahyacinthus06188-RA protein|evm.model.Ap4.6900 Ahyacinthus14780-RA Ahyacinthus13144-RA
OG_936	Ahyacinthus06194-RA Ahyacinthus06412-RA Ahyacinthus04078-RA Ahyacinthus03175-RA Ahyacinthus06010-RA protein|evm.model.Ap5.1372 Ahyacinthus22036-RA protein|evm.model.Ap4.4807 Ahyacinthus04136-RA protein|evm.model.Ap4.4806 Ahyacinthus04137-RA Ahyacinthus00832-RA NV2t020228001.1 Ahyacinthus06975-RA Ahyacinthus03170-RA NV2t005928001.1 Ahyacinthus06413-RA Ahyacinthus20081-RA Ahyacinthus23109-RA NV2t016357001.1 Ahyacinthus13980-RA Ahyacinthus00902-RA protein|evm.model.Ap4.4842 NV2t001464001.1 NV2t001397001.1 NV2t018757001.1 NV2t002434001.1 NV2t003471001.1 NV2t024005001.1 Ahyacinthus23542-RA NV2t019247001.1 protein|evm.model.Ap4.4805 NV2t022841001.1 Ahyacinthus18075-RA Ahyacinthus23639-RA Ahyacinthus26065-RA Ahyacinthus21928-RA
OG_937	Ahyacinthus06218-RA protein|evm.model.Ap4.4173 protein|evm.model.Ap4.4172 Ahyacinthus07094-RA Ahyacinthus06704-RA Ahyacinthus00012-RA Ahyacinthus23146-RA Ahyacinthus00369-RA Ahyacinthus07612-RA Ahyacinthus13521-RA Ahyacinthus23147-RA
OG_938	Ahyacinthus06440-RA Ahyacinthus06444-RA Ahyacinthus06452-RA Ahyacinthus06446-RA NV2t012265001.1 Ahyacinthus06439-RA protein|evm.model.Ap7.2202 Ahyacinthus05437-RA protein|evm.model.Ap7.1368 Ahyacinthus06441-RA Ahyacinthus06453-RA protein|evm.model.Ap7.2518 protein|evm.model.Ap7.1366 Ahyacinthus06442-RA Ahyacinthus06443-RA Ahyacinthus06447-RA protein|evm.model.Ap7.1341 protein|evm.model.Ap7.1364 protein|evm.model.Ap6.2360 Ahyacinthus06448-RA Ahyacinthus06449-RA protein|evm.model.Ap7.1371 protein|evm.model.Ap7.1377 protein|evm.model.Ap7.1367 Ahyacinthus06445-RA Ahyacinthus00530-RA protein|evm.model.Ap11.422 Ahyacinthus23865-RA NV2t012266001.1 protein|evm.model.Ap11.1445 Ahyacinthus23864-RA NV2t011061001.1 NV2t011061002.1 Ahyacinthus23866-RA protein|evm.model.Ap11.1448 NV2t012267001.1 NV2t012267002.1 Ahyacinthus23595-RA
OG_939	Ahyacinthus06615-RA Ahyacinthus06614-RA Ahyacinthus06612-RA Ahyacinthus03636-RA protein|evm.model.Ap7.490 protein|evm.model.Ap7.522 protein|evm.model.Ap7.492 protein|evm.model.Ap7.491 protein|evm.model.Ap7.523 protein|evm.model.Ap7.667 protein|evm.model.Ap7.494 Ahyacinthus10660-RA Ahyacinthus06616-RA Ahyacinthus06617-RA Ahyacinthus06618-RA protein|evm.model.Ap7.700 NV2t005595001.1 NV2t013959001.1 NV2t001845001.1 NV2t001845002.1 protein|evm.model.Ap6.410 NV2t016809001.1 Ahyacinthus10661-RA NV2t013850001.1 NV2t020224001.1 Ahyacinthus03932-RA NV2t024807001.1 protein|evm.model.Ap10.346 protein|evm.model.Ap3.5 protein|evm.model.Ap5.1494 protein|evm.model.Ap6.36 protein|evm.model.Ap1.3653 protein|evm.model.Ap4.16 NV2t017059001.1 Ahyacinthus14912-RA Ahyacinthus14914-RA Ahyacinthus01715-RA Ahyacinthus08294-RA
OG_940	Ahyacinthus03423-RA Ahyacinthus03425-RA protein|evm.model.Ap6.82 Ahyacinthus03424-RA protein|evm.model.Ap6.75 protein|evm.model.Ap6.74 protein|evm.model.Ap6.73 protein|evm.model.Ap6.84 Ahyacinthus03422-RA protein|evm.model.Ap6.72 protein|evm.model.Ap6.85 protein|evm.model.Ap6.83 protein|evm.model.Ap11.231 protein|evm.model.Ap11.230 Ahyacinthus03421-RA
OG_941	Ahyacinthus03613-RA protein|evm.model.Ap10.618 protein|evm.model.Ap10.617 protein|evm.model.Ap10.616 Ahyacinthus03612-RA
OG_942	Ahyacinthus03725-RA Ahyacinthus03732-RA Ahyacinthus03722-RA Ahyacinthus03724-RA Ahyacinthus03714-RA NV2t013802001.1 NV2t013422001.1 NV2t013422002.1 NV2t000842001.1 NV2t000845001.1 NV2t013231001.1 NV2t000843001.1 NV2t000847001.1 NV2t000848001.1 NV2t013004001.1
OG_943	Ahyacinthus04187-RA protein|evm.model.Ap4.5184 protein|evm.model.Ap4.5150 Ahyacinthus24861-RA protein|evm.model.Ap9.581 Ahyacinthus20091-RA Ahyacinthus20303-RA Ahyacinthus06169-RA protein|evm.model.Ap12.2394 Ahyacinthus04186-RA Ahyacinthus15556-RA protein|evm.model.Ap10.990 Ahyacinthus26944-RA Ahyacinthus20302-RA Ahyacinthus04185-RA protein|evm.model.Ap7.1816 Ahyacinthus23151-RA NV2t019479001.1 protein|evm.model.Ap7.1815 protein|evm.model.Ap13.808 protein|evm.model.Ap13.809 Ahyacinthus09279-RA
OG_944	Ahyacinthus04212-RA Ahyacinthus04219-RA Ahyacinthus23755-RA Ahyacinthus24039-RA Ahyacinthus07130-RA Ahyacinthus18151-RA protein|evm.model.Ap1.965 Ahyacinthus27024-RA Ahyacinthus25901-RA Ahyacinthus25903-RA Ahyacinthus25905-RA protein|evm.model.Ap13.462 Ahyacinthus24903-RA protein|evm.model.Ap4.4503
OG_945	Ahyacinthus04648-RA protein|evm.model.Ap6.2621 protein|evm.model.Ap6.2640 protein|evm.model.Ap6.2423 protein|evm.model.Ap6.2635 Ahyacinthus04649-RA Ahyacinthus04650-RA protein|evm.model.Ap6.2417 protein|evm.model.Ap6.2421 protein|evm.model.Ap10.1679 protein|evm.model.Ap9.438 protein|evm.model.Ap9.483 protein|evm.model.Ap9.473 protein|evm.model.Ap10.2040 protein|evm.model.Ap6.2422
OG_946	Ahyacinthus25640-RA Ahyacinthus24781-RA protein|evm.model.Ap4.2219 protein|evm.model.Ap4.2217 protein|evm.model.Ap4.2344
OG_947	Ahyacinthus26670-RA protein|evm.model.Ap1.3862 Ahyacinthus26671-RA protein|evm.model.Ap1.3867 Ahyacinthus26665-RA protein|evm.model.Ap1.3855 protein|evm.model.Ap1.3864 protein|evm.model.Ap1.3868 Ahyacinthus26668-RA Ahyacinthus26669-RA protein|evm.model.Ap1.3863 NV2t003071001.1 NV2t006197001.1
OG_948	Ahyacinthus25810-RA Ahyacinthus19200-RA Ahyacinthus05853-RA protein|evm.model.Ap4.4598 protein|evm.model.Ap13.872 Ahyacinthus23682-RA Ahyacinthus25314-RA Ahyacinthus25316-RA Ahyacinthus16968-RA NV2t004893001.1 protein|evm.model.Ap2.2817 protein|evm.model.Ap2.2816 protein|evm.model.Ap4.2851 protein|evm.model.Ap4.2863
OG_949	Ahyacinthus00009-RA Ahyacinthus00014-RA Ahyacinthus00016-RA Ahyacinthus00778-RA Ahyacinthus00003-RA Ahyacinthus00010-RA Ahyacinthus26424-RA Ahyacinthus25358-RA Ahyacinthus00758-RA Ahyacinthus00006-RA Ahyacinthus25357-RA Ahyacinthus00584-RA Ahyacinthus26422-RA Ahyacinthus00004-RA Ahyacinthus00005-RA protein|evm.model.Ap8.1452 Ahyacinthus00540-RA
OG_950	Ahyacinthus00039-RA Ahyacinthus00040-RA Ahyacinthus00038-RA Ahyacinthus00041-RA protein|evm.model.Ap8.1671 protein|evm.model.Ap8.1671.1.5f15e7ca protein|evm.model.Ap8.925 protein|evm.model.Ap8.1672 protein|evm.model.Ap8.1149 Ahyacinthus00037-RA protein|evm.model.Ap4.6095 protein|evm.model.Ap4.6094 NV2t009937001.1
OG_951	Ahyacinthus00671-RA Ahyacinthus00678-RA Ahyacinthus00689-RA Ahyacinthus00690-RA Ahyacinthus00691-RA Ahyacinthus00667-RA Ahyacinthus00668-RA NV2t000788001.1 Ahyacinthus00677-RA protein|evm.model.Ap10.1580 protein|evm.model.Ap10.1579 protein|evm.model.Ap10.1564 Ahyacinthus00673-RA protein|evm.model.Ap10.1560 Ahyacinthus00663-RA protein|evm.model.Ap10.1583 protein|evm.model.Ap10.1581 Ahyacinthus00684-RA Ahyacinthus24429-RA protein|evm.model.Ap10.1575 protein|evm.model.Ap10.1573 Ahyacinthus24434-RA Ahyacinthus00679-RA Ahyacinthus00651-RA Ahyacinthus00662-RA Ahyacinthus00687-RA protein|evm.model.Ap10.1584 Ahyacinthus26124-RA Ahyacinthus00680-RA protein|evm.model.Ap10.1574 protein|evm.model.Ap1.3052 Ahyacinthus00670-RA Ahyacinthus00665-RA
OG_952	Ahyacinthus00809-RA Ahyacinthus22970-RA Ahyacinthus09662-RA NV2t011283001.1 Ahyacinthus09610-RA protein|evm.model.Ap11.1662 Ahyacinthus24477-RA
OG_953	Ahyacinthus00945-RA Ahyacinthus25523-RA Ahyacinthus25524-RA Ahyacinthus02576-RA Ahyacinthus07621-RA protein|evm.model.Ap13.725 Ahyacinthus25722-RA
OG_954	Ahyacinthus01083-RA Ahyacinthus01139-RA Ahyacinthus01092-RA Ahyacinthus01074-RA Ahyacinthus01093-RA protein|evm.model.Ap1.3882 protein|evm.model.Ap1.3930 protein|evm.model.Ap1.3925 Ahyacinthus01140-RA Ahyacinthus01141-RA Ahyacinthus01080-RA Ahyacinthus01081-RA Ahyacinthus01085-RA Ahyacinthus23893-RA
OG_955	Ahyacinthus01281-RA protein|evm.model.Ap8.2122 protein|evm.model.Ap8.2119 protein|evm.model.Ap8.2121 protein|evm.model.Ap8.2128 Ahyacinthus01280-RA Ahyacinthus10176-RA protein|evm.model.Ap1.2527
OG_956	Ahyacinthus01348-RA NV2t008777001.1 NV2t008777002.1 NV2t008777003.1 NV2t008777004.1 NV2t008777005.1 Ahyacinthus01329-RA NV2t021214001.1 NV2t020308001.1 NV2t021994001.1 NV2t021994002.1 NV2t021994003.1 NV2t021994004.1 NV2t021994005.1 NV2t021994006.1 NV2t021994007.1 protein|evm.model.Ap8.850 protein|evm.model.Ap8.861 protein|evm.model.Ap8.1510 Ahyacinthus00118-RA Ahyacinthus09700-RA protein|evm.model.Ap8.1669 protein|evm.model.Ap7.929 protein|evm.model.Ap1.1092 Ahyacinthus09702-RA Ahyacinthus01333-RA protein|evm.model.Ap8.857 protein|evm.model.Ap8.866 protein|evm.model.Ap8.1517 protein|evm.model.Ap8.1587 protein|evm.model.Ap8.1617 protein|evm.model.Ap8.1514 Ahyacinthus01331-RA Ahyacinthus01332-RA protein|evm.model.Ap8.851 Ahyacinthus01334-RA NV2t023125001.1 protein|evm.model.Ap8.1536_evm.model.Ap8.1571 Ahyacinthus09704-RA protein|evm.model.Ap8.1585 protein|evm.model.Ap8.1374 protein|evm.model.Ap8.1540 NV2t012270001.1 Ahyacinthus02036-RA Ahyacinthus09701-RA
OG_957	Ahyacinthus24968-RA Ahyacinthus24969-RA Ahyacinthus25836-RA Ahyacinthus25446-RA Ahyacinthus23973-RA Ahyacinthus21709-RA protein|evm.model.Ap6.2170 Ahyacinthus26206-RA protein|evm.model.Ap1.3805 protein|evm.model.Ap4.3942 protein|evm.model.Ap10.877 protein|evm.model.Ap4.3426 protein|evm.model.Ap4.1171 protein|evm.model.Ap4.3943 protein|evm.model.Ap4.3881 Ahyacinthus26069-RA
OG_958	Ahyacinthus24782-RA Ahyacinthus24800-RA Ahyacinthus24801-RA Ahyacinthus24891-RA protein|evm.model.Ap11.456 Ahyacinthus00881-RA protein|evm.model.Ap4.5335 protein|evm.model.Ap4.3583 protein|evm.model.Ap2.345 protein|evm.model.Ap4.4319 protein|evm.model.Ap7.1704 protein|evm.model.Ap4.4318
OG_959	Ahyacinthus21823-RA Ahyacinthus21825-RA protein|evm.model.Ap7.1927 Ahyacinthus26720-RA Ahyacinthus26247-RA Ahyacinthus25716-RA Ahyacinthus26695-RA Ahyacinthus26169-RA Ahyacinthus25444-RA Ahyacinthus26486-RA
OG_960	Ahyacinthus21934-RA Ahyacinthus06302-RA Ahyacinthus02601-RA Ahyacinthus07576-RA Ahyacinthus05827-RA protein|evm.model.Ap4.1038 protein|evm.model.Ap4.4156 Ahyacinthus07406-RA Ahyacinthus19196-RA protein|evm.model.Ap10.1225 protein|evm.model.Ap1.542 Ahyacinthus18051-RA Ahyacinthus03171-RA
OG_961	Ahyacinthus21932-RA protein|evm.model.Ap8.2097 Ahyacinthus15425-RA Ahyacinthus16838-RA Ahyacinthus25493-RA Ahyacinthus00559-RA Ahyacinthus08810-RA NV2t024413001.1 protein|evm.model.Ap9.1272 protein|evm.model.Ap4.1984 protein|evm.model.Ap13.694
OG_962	Ahyacinthus22272-RA Ahyacinthus22274-RA protein|evm.model.Ap9.1548 protein|evm.model.Ap9.1823 Ahyacinthus22270-RA Ahyacinthus22275-RA Ahyacinthus22273-RA Ahyacinthus22271-RA
OG_963	Ahyacinthus22325-RA Ahyacinthus22327-RA Ahyacinthus22329-RA Ahyacinthus22324-RA Ahyacinthus22326-RA Ahyacinthus22330-RA protein|evm.model.Ap9.2175 NV2t005899011.1 NV2t005899012.1 NV2t005899013.1 NV2t005899014.1 NV2t005899015.1 NV2t005899016.1 NV2t005899017.1 NV2t005899018.1 NV2t005899019.1 NV2t005899020.1 NV2t005899021.1 NV2t005899022.1 NV2t005899023.1 NV2t005899024.1 NV2t005899004.1 NV2t005899001.1 NV2t005899002.1 NV2t005899003.1 NV2t005899005.1 NV2t005899006.1 NV2t005899007.1 NV2t005899008.1 NV2t005899009.1 NV2t005899010.1 Ahyacinthus22323-RA Ahyacinthus22328-RA
OG_964	Ahyacinthus22830-RA protein|evm.model.Ap14.1197 NV2t006060005.1 protein|evm.model.Ap9.327 protein|evm.model.Ap9.338 protein|evm.model.Ap9.334 protein|evm.model.Ap9.331 protein|evm.model.Ap9.328_evm.model.Ap9.330 NV2t006060002.1 NV2t006060001.1 protein|evm.model.Ap9.2121 NV2t006436001.1 protein|evm.model.Ap14.1206 Ahyacinthus22302-RA NV2t006060003.1 NV2t006060004.1 Ahyacinthus17807-RA protein|evm.model.Ap14.1930 protein|evm.model.Ap9.2168 NV2t006059001.1
OG_965	protein|evm.model.Ap12.2144_evm.model.Ap12.2145 protein|evm.model.Ap12.2144_evm.model.Ap12.2145.2.5f168ee6 protein|evm.model.Ap12.2144_evm.model.Ap12.2145.1.5f168ee5 protein|evm.model.Ap12.2143 protein|evm.model.Ap12.2141 NV2t017571001.1 NV2t017571002.1 NV2t019194002.1 NV2t019194003.1 NV2t019194004.1 NV2t019194006.1 NV2t019194007.1 Ahyacinthus19848-RA Ahyacinthus19845-RA Ahyacinthus19847-RA protein|evm.model.Ap12.2262
OG_966	protein|evm.model.Ap5.1538 protein|evm.model.Ap13.83 protein|evm.model.Ap4.178 NV2t001281001.1 protein|evm.model.Ap5.1665 protein|evm.model.Ap14.396 protein|evm.model.Ap14.397 protein|evm.model.Ap4.1019 protein|evm.model.Ap4.180 protein|evm.model.Ap5.802 Ahyacinthus09798-RA protein|evm.model.Ap12.80 Ahyacinthus17196-RA Ahyacinthus17195-RA NV2t001284002.1 NV2t001284001.1 Ahyacinthus13076-RA NV2t001285001.1
OG_967	protein|evm.model.Ap8.393 protein|evm.model.Ap8.390 protein|evm.model.Ap8.385 protein|evm.model.Ap8.402 protein|evm.model.Ap9.772 protein|evm.model.Ap9.2186 protein|evm.model.Ap7.835 protein|evm.model.Ap9.765 protein|evm.model.Ap9.771 protein|evm.model.Ap9.766 protein|evm.model.Ap9.744 protein|evm.model.Ap9.875 protein|evm.model.Ap9.697 protein|evm.model.Ap9.876 protein|evm.model.Ap9.746 protein|evm.model.Ap6.1148 protein|evm.model.Ap9.788 Ahyacinthus22899-RA protein|evm.model.Ap9.572 protein|evm.model.Ap9.802 Ahyacinthus22895-RA protein|evm.model.Ap9.711 protein|evm.model.Ap9.673 protein|evm.model.Ap9.684 Ahyacinthus02496-RA protein|evm.model.Ap8.404 Ahyacinthus22896-RA protein|evm.model.Ap9.709 Ahyacinthus22894-RA Ahyacinthus22901-RA Ahyacinthus22900-RA protein|evm.model.Ap9.801 Ahyacinthus22902-RA protein|evm.model.Ap1.195 protein|evm.model.Ap1.753
OG_968	protein|evm.model.Ap6.2337 protein|evm.model.Ap6.2321 protein|evm.model.Ap6.2322 protein|evm.model.Ap6.2319 protein|evm.model.Ap4.6526 NV2t016844001.1 protein|evm.model.Ap6.2329
OG_969	protein|evm.model.Ap13.2591 protein|evm.model.Ap13.2598 protein|evm.model.Ap4.7267 protein|evm.model.Ap1.267 NV2t011813001.1 protein|evm.model.Ap8.2093 protein|evm.model.Ap13.2597 NV2t009067001.1
OG_970	protein|evm.model.Ap2.547 Ahyacinthus25641-RA protein|evm.model.Ap11.1297 Ahyacinthus18528-RA Ahyacinthus00470-RA protein|evm.model.Ap1.1311 protein|evm.model.Ap1.1312 protein|evm.model.Ap4.4088 protein|evm.model.Ap11.1298 protein|evm.model.Ap6.2936 protein|evm.model.Ap6.2937 protein|evm.model.Ap4.2797 Ahyacinthus00489-RA Ahyacinthus22013-RA Ahyacinthus04496-RA Ahyacinthus21609-RA protein|evm.model.Ap4.4914 protein|evm.model.Ap7.2406 protein|evm.model.Ap7.2405 protein|evm.model.Ap4.2072 protein|evm.model.Ap4.4929 protein|evm.model.Ap2.3873 protein|evm.model.Ap5.1778 protein|evm.model.Ap4.1838 protein|evm.model.Ap4.1839 Ahyacinthus07686-RA protein|evm.model.Ap4.4294 Ahyacinthus15634-RA Ahyacinthus07832-RA
OG_971	protein|evm.model.Ap4.7031 protein|evm.model.Ap4.6862 protein|evm.model.Ap4.7023 Ahyacinthus16733-RA Ahyacinthus16734-RA Ahyacinthus25868-RA protein|evm.model.Ap11.340 protein|evm.model.Ap4.7029 protein|evm.model.Ap1.2706 Ahyacinthus26359-RA Ahyacinthus23118-RA Ahyacinthus09559-RA NV2t023755001.1 protein|evm.model.Ap1.1510 Ahyacinthus08654-RA
OG_972	protein|evm.model.Ap5.2373 Ahyacinthus14086-RA NV2t024654001.1 NV2t024658001.1 NV2t024658002.1 NV2t024658003.1 NV2t024658004.1 NV2t024658005.1 Ahyacinthus14088-RA Ahyacinthus14080-RA Ahyacinthus12874-RA Ahyacinthus12875-RA Ahyacinthus14079-RA protein|evm.model.Ap5.2825 protein|evm.model.Ap5.2379 protein|evm.model.Ap1.2105 Ahyacinthus06954-RA Ahyacinthus14083-RA protein|evm.model.Ap5.2364 Ahyacinthus14081-RA protein|evm.model.Ap5.2831 Ahyacinthus14078-RA protein|evm.model.Ap8.376 NV2t019904001.1 Ahyacinthus14084-RA NV2t002527003.1 NV2t002527004.1 NV2t002527001.1 NV2t002527002.1
OG_973	protein|evm.model.Ap1.3303 protein|evm.model.Ap11.636 protein|evm.model.Ap11.635 protein|evm.model.Ap10.1447 protein|evm.model.Ap10.1446 protein|evm.model.Ap6.2664 protein|evm.model.Ap2.655 protein|evm.model.Ap1.3304 protein|evm.model.Ap1.3302 protein|evm.model.Ap6.2663 protein|evm.model.Ap6.2665 protein|evm.model.Ap6.2666 protein|evm.model.Ap6.2668 Ahyacinthus10156-RA Ahyacinthus10157-RA NV2t013095001.1 Ahyacinthus24288-RA Ahyacinthus11182-RA NV2t002687001.1 protein|evm.model.Ap10.141 protein|evm.model.Ap9.2124 protein|evm.model.Ap6.2662 Ahyacinthus11263-RA Ahyacinthus04976-RA protein|evm.model.Ap6.33 protein|evm.model.Ap2.1695 protein|evm.model.Ap2.474
OG_974	protein|evm.model.Ap11.73 protein|evm.model.Ap11.33 protein|evm.model.Ap11.30 protein|evm.model.Ap4.949 protein|evm.model.Ap11.105 protein|evm.model.Ap11.26 Ahyacinthus17197-RA protein|evm.model.Ap6.1325
OG_975	protein|evm.model.Ap5.767 Ahyacinthus13387-RA protein|evm.model.Ap5.756 protein|evm.model.Ap5.754 protein|evm.model.Ap5.780 protein|evm.model.Ap5.779 protein|evm.model.Ap5.784 protein|evm.model.Ap5.768 protein|evm.model.Ap5.752 Ahyacinthus13391-RA protein|evm.model.Ap5.781 protein|evm.model.Ap5.757 protein|evm.model.Ap5.750 protein|evm.model.Ap5.902 protein|evm.model.Ap5.900 protein|evm.model.Ap5.901 Ahyacinthus13385-RA
OG_976	protein|evm.model.Ap4.208 protein|evm.model.Ap4.204 protein|evm.model.Ap1.756 protein|evm.model.Ap4.1134 protein|evm.model.Ap4.1020 protein|evm.model.Ap4.1135 NV2t005026001.1 protein|evm.model.Ap4.1041 protein|evm.model.Ap4.1022 protein|evm.model.Ap4.1043 protein|evm.model.Ap10.1773 NV2t021036001.1 NV2t005023001.1
OG_977	protein|evm.model.Ap4.4291 Ahyacinthus24987-RA Ahyacinthus14075-RA protein|evm.model.Ap4.2940 Ahyacinthus03705-RA protein|evm.model.Ap5.2837 protein|evm.model.Ap9.1006 Ahyacinthus24515-RA NV2t005459001.1 protein|evm.model.Ap5.2838 protein|evm.model.Ap9.1374 Ahyacinthus11703-RA NV2t020278001.1 protein|evm.model.Ap4.6043 NV2t009370001.1 NV2t025474001.1 NV2t025474002.1 Ahyacinthus23306-RA NV2t012695001.1 NV2t012695002.1 NV2t012695003.1 protein|evm.model.Ap11.599 protein|evm.model.Ap6.534 protein|evm.model.Ap1.3353 protein|evm.model.Ap4.4661 Ahyacinthus15718-RA Ahyacinthus10485-RA
OG_978	Ahyacinthus24442-RA protein|evm.model.Ap4.3862 Ahyacinthus25645-RA protein|evm.model.Ap9.2465 protein|evm.model.Ap1.2005 Ahyacinthus13915-RA Ahyacinthus00775-RA protein|evm.model.Ap6.928 Ahyacinthus25329-RA Ahyacinthus00846-RA Ahyacinthus16911-RA Ahyacinthus26566-RA protein|evm.model.Ap5.566 protein|evm.model.Ap14.622 protein|evm.model.Ap4.2394 Ahyacinthus26893-RA protein|evm.model.Ap3.2484 protein|evm.model.Ap4.3913 Ahyacinthus26081-RA protein|evm.model.Ap11.919 protein|evm.model.Ap1.2162 NV2t003954001.1 NV2t005156001.1 NV2t004892001.1 protein|evm.model.Ap8.1084 protein|evm.model.Ap13.2191 Ahyacinthus21873-RA Ahyacinthus08304-RA Ahyacinthus26201-RA Ahyacinthus16808-RA Ahyacinthus24798-RA Ahyacinthus24604-RA Ahyacinthus23956-RA Ahyacinthus19033-RA Ahyacinthus26824-RA protein|evm.model.Ap13.2496 protein|evm.model.Ap1.2171 protein|evm.model.Ap4.2669 protein|evm.model.Ap4.4591
OG_979	protein|evm.model.Ap10.1674 protein|evm.model.Ap10.1677 protein|evm.model.Ap10.1678 protein|evm.model.Ap10.1675 NV2t000903001.1 NV2t000903002.1 NV2t000903003.1 NV2t000904001.1 NV2t000904002.1 NV2t000907001.1 NV2t000907002.1 NV2t000907003.1 NV2t000907004.1 NV2t000907005.1 NV2t000908001.1 Ahyacinthus08137-RA protein|evm.model.Ap10.2046 protein|evm.model.Ap10.2043 Ahyacinthus08134-RA Ahyacinthus08044-RA Ahyacinthus08138-RA Ahyacinthus08129-RA Ahyacinthus08131-RA Ahyacinthus08133-RA Ahyacinthus08135-RA Ahyacinthus08136-RA protein|evm.model.Ap10.1681 protein|evm.model.Ap10.2042 protein|evm.model.Ap10.2042.1.5f15df50 protein|evm.model.Ap10.2047 protein|evm.model.Ap10.2045 protein|evm.model.Ap10.2020 protein|evm.model.Ap10.2022 NV2t003321001.1 protein|evm.model.Ap5.1222 NV2t000628001.1 Ahyacinthus13077-RA
OG_980	protein|evm.model.Ap10.181 protein|evm.model.Ap10.185 protein|evm.model.Ap10.178 protein|evm.model.Ap10.189 protein|evm.model.Ap10.175 protein|evm.model.Ap10.190 protein|evm.model.Ap10.179 protein|evm.model.Ap10.183 protein|evm.model.Ap10.187 protein|evm.model.Ap10.191 protein|evm.model.Ap10.192 protein|evm.model.Ap10.174 protein|evm.model.Ap10.177 Ahyacinthus08431-RA Ahyacinthus08432-RA protein|evm.model.Ap10.193 protein|evm.model.Ap10.173 NV2t025565001.1 NV2t021353001.1 NV2t021353003.1 Ahyacinthus08272-RA protein|evm.model.Ap1.3706 Ahyacinthus10186-RA
OG_981	protein|evm.model.Ap14.1782 protein|evm.model.Ap6.817 protein|evm.model.Ap10.1855 protein|evm.model.Ap14.1823 protein|evm.model.Ap14.1781 Ahyacinthus14958-RA protein|evm.model.Ap14.1821 protein|evm.model.Ap10.1854 protein|evm.model.Ap9.2316
OG_982	protein|evm.model.Ap3.804 protein|evm.model.Ap13.1128 protein|evm.model.Ap13.1125 protein|evm.model.Ap13.1085 protein|evm.model.Ap13.243 protein|evm.model.Ap13.244 protein|evm.model.Ap13.1059 protein|evm.model.Ap13.1086 NV2t022054001.1 Ahyacinthus01606-RA protein|evm.model.Ap13.245 NV2t022058001.1 NV2t022058002.1 protein|evm.model.Ap8.138
OG_983	protein|evm.model.Ap12.804 protein|evm.model.Ap4.3424 protein|evm.model.Ap4.5582 protein|evm.model.Ap6.2779 protein|evm.model.Ap4.3078 protein|evm.model.Ap4.3867 protein|evm.model.Ap4.3838 Ahyacinthus23924-RA Ahyacinthus20872-RA Ahyacinthus07261-RA Ahyacinthus23804-RA Ahyacinthus23805-RA Ahyacinthus26482-RA Ahyacinthus24814-RA Ahyacinthus22942-RA Ahyacinthus25136-RA Ahyacinthus00697-RA
OG_984	protein|evm.model.Ap7.2679 protein|evm.model.Ap6.3249 protein|evm.model.Ap6.1676 protein|evm.model.Ap6.1672 protein|evm.model.Ap6.1673 protein|evm.model.Ap6.3250 protein|evm.model.Ap4.7110 NV2t008417001.1 NV2t013304001.1 NV2t005347001.1 NV2t005202002.1 NV2t005202003.1 NV2t005202001.1 NV2t005202004.1 NV2t005346001.1 protein|evm.model.Ap4.5358 NV2t024037001.1 Ahyacinthus10981-RA Ahyacinthus20653-RA NV2t012100001.1 Ahyacinthus11444-RA Ahyacinthus13127-RA NV2t009968001.1 NV2t009968002.1 NV2t009968003.1 Ahyacinthus11493-RA Ahyacinthus11492-RA Ahyacinthus11529-RA Ahyacinthus11430-RA Ahyacinthus05315-RA protein|evm.model.Ap5.1350 protein|evm.model.Ap7.1768 protein|evm.model.Ap13.530 protein|evm.model.Ap2.207 protein|evm.model.Ap2.1281 protein|evm.model.Ap2.259 protein|evm.model.Ap1.192 NV2t002488001.1 NV2t002488002.1 NV2t002488003.1 NV2t017818001.1 NV2t017818002.1 NV2t017818003.1 NV2t017818005.1 NV2t017818004.1 NV2t017818006.1 NV2t017818007.1 NV2t020364001.1 NV2t020364002.1 Ahyacinthus10946-RA
OG_985	Ahyacinthus13739-RA Ahyacinthus13750-RA Ahyacinthus03835-RA protein|evm.model.Ap6.1081 Ahyacinthus09709-RA Ahyacinthus13736-RA Ahyacinthus13732-RA protein|evm.model.Ap6.1075 protein|evm.model.Ap6.1086_evm.model.Ap6.1082 Ahyacinthus13733-RA protein|evm.model.Ap6.1074 protein|evm.model.Ap6.1073 protein|evm.model.Ap8.2544
