Coords	Name	MIRNA	apoc_2_S31_L001_R1_001_trim_condensed	apoc_3_S32_L001_R1_001_trim_condensed	apoc_4_S33_L001_R1_001_trim_condensed
Ap1:8059328-8059741	Cluster_2432	N	0	4	19
Ap1:8138065-8138562	Cluster_2433	N	1862	423	442
Ap1:8517527-8517940	Cluster_2434	N	0	11	8
Ap1:8655017-8655431	Cluster_2435	N	24	119	70
Ap1:8903452-8903868	Cluster_2436	N	0	14	11
Ap1:9181104-9181565	Cluster_2437	N	65	16	3
Ap1:9295065-9295481	Cluster_2438	N	13	6	16
Ap1:9323968-9324384	Cluster_2439	N	0	4	20
Ap1:9423290-9423707	Cluster_2440	N	18	85	64
Ap1:9500592-9501009	Cluster_2441	N	8	57	43
Ap1:9589503-9589918	Cluster_2442	N	5	11	8
Ap1:9841714-9842130	Cluster_2443	N	12	6	4
Ap1:9859895-9860308	Cluster_2444	N	0	0	22
Ap1:9864344-9864844	Cluster_2445	N	414	59	46
Ap1:9866151-9866580	Cluster_2446	N	60	0	2
Ap1:9876669-9877153	Cluster_2447	N	54	9	1
Ap1:9879116-9879573	Cluster_2448	N	64	12	7
Ap1:10040907-10041323	Cluster_2449	N	13	16	13
Ap1:10131575-10131991	Cluster_2450	N	3	12	7
Ap1:10214760-10215178	Cluster_2451	N	78	376	257
Ap1:10541958-10542372	Cluster_2452	N	0	0	38
Ap1:10683667-10684081	Cluster_2453	N	5	9	6
Ap1:10706009-10706488	Cluster_2454	N	76	4	15
Ap1:10859066-10859481	Cluster_2455	N	5	49	38
Ap1:11295297-11295713	Cluster_2456	N	30	31	38
Ap1:11563079-11563610	Cluster_2457	N	130	11	15
Ap1:11709742-11710168	Cluster_2458	N	5	23	22
Ap1:11942145-11942559	Cluster_2459	N	0	9	12
Ap1:11988501-11988929	Cluster_2460	N	25	8	4
Ap1:12313836-12314253	Cluster_2461	N	0	1	26
Ap1:12466974-12467390	Cluster_2462	N	3	13	16
Ap1:12605026-12605442	Cluster_2463	N	9	6	5
Ap1:12846911-12847331	Cluster_2464	N	16	42	41
Ap1:12979031-12979448	Cluster_2465	N	12	21	23
Ap1:13344489-13344906	Cluster_2466	N	58	77	83
Ap1:13445015-13445434	Cluster_2467	N	45	44	35
Ap1:14014169-14014585	Cluster_2468	N	4	19	12
Ap1:14917312-14917731	Cluster_2469	N	73	13	15
Ap1:15072107-15072523	Cluster_2470	N	75	7	8
Ap1:15163956-15164373	Cluster_2471	N	7	36	13
Ap1:15397310-15397726	Cluster_2472	N	12	7	7
Ap1:15559913-15560328	Cluster_2473	N	31	17	23
Ap1:15944216-15944633	Cluster_2474	N	8	23	21
Ap1:16039910-16040380	Cluster_2475	N	183	26	14
Ap1:16123646-16124065	Cluster_2476	N	62	110	95
Ap1:16245742-16246159	Cluster_2477	N	18	60	27
Ap1:16256119-16256533	Cluster_2478	N	0	0	37
Ap1:16328249-16328660	Cluster_2479	N	4	10	5
Ap1:16489565-16489983	Cluster_2480	N	19	8	28
Ap1:16820618-16821032	Cluster_2481	N	0	71	91
Ap1:16986823-16987238	Cluster_2482	N	2	7	35
Ap1:17014104-17014524	Cluster_2483	N	1	0	228
Ap1:17165589-17166006	Cluster_2484	N	8	16	5
Ap1:17289110-17289527	Cluster_2485	N	3	4	39
Ap1:17577480-17577896	Cluster_2486	N	1	2	42
Ap1:17968173-17968590	Cluster_2487	N	5	43	34
Ap1:18047649-18048063	Cluster_2488	N	0	8	19
Ap1:18071774-18072191	Cluster_2489	N	2	23	7
Ap1:18255786-18256202	Cluster_2490	N	6	7	15
Ap1:18315069-18315486	Cluster_2491	N	58	76	85
Ap1:18350074-18350492	Cluster_2492	N	16	37	63
Ap1:18739110-18739527	Cluster_2493	N	18	18	11
Ap1:19358369-19358787	Cluster_2494	N	190	921	589
Ap1:19561416-19561948	Cluster_2495	N	152	15	20
Ap1:19563315-19563754	Cluster_2496	N	155	25	12
Ap1:19567079-19567608	Cluster_2497	N	130	12	12
Ap1:19571642-19572069	Cluster_2498	N	39	4	14
Ap1:19652732-19653158	Cluster_2499	N	17	2	3
Ap1:19709968-19710384	Cluster_2500	N	19	37	18
Ap1:19724165-19724582	Cluster_2501	N	0	0	101
Ap1:19901858-19902275	Cluster_2502	N	7	6	9
Ap1:20131281-20131706	Cluster_2503	N	30	4	5
Ap1:20228154-20228570	Cluster_2504	N	6	7	21
Ap1:20358802-20359218	Cluster_2505	N	9	19	10
Ap1:20390241-20390654	Cluster_2506	N	5	11	3
Ap1:20591049-20591464	Cluster_2507	N	0	9	9
Ap1:20606155-20606572	Cluster_2508	N	16	49	44
Ap1:20665832-20666248	Cluster_2509	N	28	31	21
Ap1:20724214-20724631	Cluster_2510	N	621	2771	1912
Ap1:20756670-20757082	Cluster_2511	N	33	6	20
Ap1:20757206-20757641	Cluster_2512	N	40	6	6
Ap1:20977092-20977508	Cluster_2513	N	2	29	123
Ap1:21021643-21022135	Cluster_2514	N	47	20	6
Ap1:21025224-21025728	Cluster_2515	N	2075	374	322
Ap1:21043847-21044363	Cluster_2516	N	116	13	12
Ap1:21050037-21050632	Cluster_2517	N	428	38	36
Ap1:21058115-21058532	Cluster_2518	N	0	27	20
Ap1:21062099-21063177	Cluster_2519	N	307	71	46
Ap1:21066560-21067143	Cluster_2520	N	16	351	203
Ap1:21068365-21068880	Cluster_2521	N	10	103	77
Ap1:21391322-21391738	Cluster_2522	N	6	6	16
Ap1:21584300-21584715	Cluster_2523	N	0	0	75
Ap1:21604689-21605106	Cluster_2524	N	152	600	536
Ap1:21619953-21620369	Cluster_2525	N	0	2	235
Ap1:21914323-21915040	Cluster_2526	N	125	10	17
Ap1:21915172-21915616	Cluster_2527	N	589	105	68
Ap1:21915755-21916225	Cluster_2528	N	482	51	43
Ap1:21916348-21917096	Cluster_2529	N	236	30	43
Ap1:21918031-21918892	Cluster_2530	N	217	33	24
Ap1:21920772-21921209	Cluster_2531	N	234	52	34
Ap1:22050493-22050910	Cluster_2532	N	29	0	3
Ap1:22236244-22236658	Cluster_2533	N	13	46	25
Ap1:22416430-22416845	Cluster_2534	N	4	19	3
Ap1:22554847-22555284	Cluster_2535	N	57	13	8
Ap1:22672496-22672912	Cluster_2536	N	4	6	17
Ap1:22848901-22849317	Cluster_2537	N	3	16	11
Ap1:22884298-22884714	Cluster_2538	N	9	17	11
Ap1:23123495-23123912	Cluster_2539	N	0	1	32
Ap1:23455477-23455903	Cluster_2540	N	586	2112	1881
Ap1:23510883-23511299	Cluster_2541	N	7	19	29
Ap1:23682144-23682558	Cluster_2542	N	0	5	20
Ap1:23851198-23851615	Cluster_2543	N	5	18	9
Ap1:23858549-23858964	Cluster_2544	N	6	8	10
Ap1:23870517-23870933	Cluster_2545	N	2	59	38
Ap1:23907851-23908268	Cluster_2546	N	6	21	26
Ap1:23947097-23947517	Cluster_2547	N	4	29	86
Ap1:24088915-24089329	Cluster_2548	N	0	0	19
Ap1:24183574-24183988	Cluster_2549	N	0	0	30
Ap1:24249280-24249695	Cluster_2550	N	5	23	31
Ap1:24332941-24333357	Cluster_2551	N	6	7	6
Ap1:24643478-24643964	Cluster_2552	N	868	979	682
Ap1:24801818-24802234	Cluster_2553	N	1	14	10
Ap1:24831413-24831829	Cluster_2554	N	5	29	11
Ap1:24866641-24867059	Cluster_2555	N	9	108	81
Ap1:24888172-24888677	Cluster_2556	N	395	51	30
Ap1:24928806-24929243	Cluster_2557	N	54	11	8
Ap1:24930949-24931381	Cluster_2558	N	33	2	7
Ap1:24970074-24970491	Cluster_2559	N	1	13	21
Ap1:25089368-25089784	Cluster_2560	N	2	43	22
Ap1:25346752-25347166	Cluster_2561	N	0	26	0
Ap1:25649779-25650199	Cluster_2562	N	41	8	9
Ap1:25845662-25846088	Cluster_2563	N	32	2	1
Ap1:25927562-25928098	Cluster_2564	N	20	6	21
Ap1:26117981-26118396	Cluster_2565	N	0	8	19
Ap1:26174398-26174814	Cluster_2566	N	0	14	14
Ap1:26347182-26347596	Cluster_2567	N	0	14	11
Ap1:26920329-26920744	Cluster_2568	N	1	3	14
Ap1:26972946-26973361	Cluster_2569	N	1	0	24
Ap1:27072880-27073296	Cluster_2570	N	3	33	16
Ap1:27328617-27329032	Cluster_2571	N	2	5	13
Ap1:27436078-27436494	Cluster_2572	N	5	30	22
Ap1:27569307-27569740	Cluster_2573	N	43	4	10
Ap1:27612206-27612622	Cluster_2574	N	6	27	25
Ap1:28132278-28132695	Cluster_2575	N	0	58	43
Ap1:28869695-28870110	Cluster_2576	N	0	0	20
Ap1:29338124-29338538	Cluster_2577	N	4	14	9
Ap1:29427940-29428356	Cluster_2578	N	17	12	36
Ap1:29896947-29897364	Cluster_2579	N	75	12	39
Ap1:30022229-30022644	Cluster_2580	N	17	2	10
Ap1:30060152-30060567	Cluster_2581	N	46	170	105
Ap1:30345416-30345830	Cluster_2582	N	6	9	8
Ap1:30625668-30626083	Cluster_2583	N	0	5	24
Ap1:30738613-30739031	Cluster_2584	N	14	0	84
Ap1:30884104-30884520	Cluster_2585	N	9	6	18
Ap1:31160049-31160465	Cluster_2586	N	24	170	124
Ap1:31506012-31506429	Cluster_2587	N	1	22	17
Ap1:31986331-31986746	Cluster_2588	N	2	2	41
Ap1:32159384-32159809	Cluster_2589	N	7	14	11
Ap1:32291123-32291615	Cluster_2590	N	252	36	17
Ap1:32292047-32292470	Cluster_2591	N	58	2	0
Ap1:32364118-32364535	Cluster_2592	N	9	24	24
Ap1:32488079-32488496	Cluster_2593	N	10	33	34
Ap1:32809582-32809997	Cluster_2594	N	0	1	27
Ap1:32848468-32848883	Cluster_2595	N	0	10	14
Ap1:32886017-32886427	Cluster_2596	N	1	8	10
Ap1:32926346-32926760	Cluster_2597	N	0	1	28
Ap1:32998680-32999097	Cluster_2598	N	5	8	6
Ap1:33019369-33019785	Cluster_2599	N	21	7	6
Ap1:33125819-33126256	Cluster_2600	N	6	10	38
Ap1:33236435-33236851	Cluster_2601	N	16	8	7
Ap1:33291155-33291583	Cluster_2602	N	47	2	2
Ap1:33291631-33292063	Cluster_2603	N	48	6	10
Ap1:33292144-33292572	Cluster_2604	N	49	3	3
Ap1:33292648-33293080	Cluster_2605	N	45	4	7
Ap1:33420806-33421221	Cluster_2606	N	0	19	2
Ap1:33465332-33465751	Cluster_2607	N	4	41	138
Ap1:33595321-33595739	Cluster_2608	N	37	8	13
Ap1:33623620-33624037	Cluster_2609	N	7	4	25
Ap1:34075456-34075873	Cluster_2610	N	110	34	19
Ap1:34330520-34330936	Cluster_2611	N	5	12	23
Ap1:34668339-34668753	Cluster_2612	N	2	7	10
Ap1:34690351-34690766	Cluster_2613	N	0	27	6
Ap1:34882083-34882499	Cluster_2614	N	17	5	17
Ap1:35200822-35201237	Cluster_2615	N	11	5	8
Ap1:35242936-35243351	Cluster_2616	N	0	13	14
Ap1:35331971-35332389	Cluster_2617	N	17	164	207
Ap1:35493294-35493710	Cluster_2618	N	11	5	6
Ap1:35538255-35538671	Cluster_2619	N	11	69	48
Ap1:35653342-35653758	Cluster_2620	N	0	12	83
Ap1:35740057-35740474	Cluster_2621	N	100	545	412
Ap1:35752123-35752540	Cluster_2622	N	62	179	135
Ap1:35989471-35989890	Cluster_2623	N	67	66	49
Ap1:36070172-36070586	Cluster_2624	N	0	2	30
Ap1:36607711-36608128	Cluster_2625	N	1	2	20
Ap1:36688486-36688975	Cluster_2626	N	815	174	313
Ap1:37362057-37362473	Cluster_2627	N	4	23	30
Ap1:37519210-37519625	Cluster_2628	N	0	0	67
Ap1:37653856-37654277	Cluster_2629	N	781	9	146
Ap1:37877375-37877793	Cluster_2630	N	2	16	16
Ap1:37994155-37994568	Cluster_2631	N	0	9	9
Ap1:38218300-38218716	Cluster_2632	N	6	78	1
Ap1:38663186-38663602	Cluster_2633	N	0	12	22
Ap1:38702290-38702740	Cluster_2634	N	235	0	32
Ap1:38753500-38753913	Cluster_2635	N	0	7	13
Ap1:39477811-39478229	Cluster_2636	N	11	66	49
Ap1:39611269-39611693	Cluster_2637	N	137	12	19
Ap1:40104514-40104931	Cluster_2638	N	15	6	8
Ap1:40195735-40196149	Cluster_2639	N	0	6	18
Ap1:40467122-40467981	Cluster_2640	N	2093	276	420
Ap1:40468540-40469057	Cluster_2641	N	4973	2062	1198
Ap1:40469110-40470070	Cluster_2642	N	2466	357	457
Ap1:40470555-40471068	Cluster_2643	N	4923	2065	1199
Ap1:40471125-40472085	Cluster_2644	N	2449	351	478
Ap1:40472570-40473087	Cluster_2645	N	4963	2048	1226
Ap1:40478509-40479444	Cluster_2646	N	2141	277	406
Ap1:40479929-40480446	Cluster_2647	N	4952	2070	1214
Ap1:40486356-40487199	Cluster_2648	N	737	1421	184
Ap1:40487688-40488125	Cluster_2649	N	247	45	193
Ap1:40526969-40527430	Cluster_2650	N	698	283	232
Ap1:40527901-40528455	Cluster_2651	N	391	48	90
Ap1:40563834-40564376	Cluster_2652	N	130	122	19
Ap1:40564852-40565313	Cluster_2653	N	682	267	231
Ap1:40627497-40627912	Cluster_2654	N	4	7	22
Ap1:40812919-40813335	Cluster_2655	N	8	13	7
Ap1:40824084-40824500	Cluster_2656	N	7	13	7
Ap1:40941425-40941842	Cluster_2657	N	4	11	36
Ap1:41125276-41125686	Cluster_2658	N	1	15	4
Ap1:41132842-41133256	Cluster_2659	N	0	0	18
Ap1:41213817-41214234	Cluster_2660	N	17	0	4
Ap1:41265258-41265672	Cluster_2661	N	1	5	22
Ap1:41329682-41330098	Cluster_2662	N	127	0	0
Ap1:41757919-41758334	Cluster_2663	N	5	12	12
Ap1:41912446-41912857	Cluster_2664	N	0	0	20
Ap1:42145891-42146306	Cluster_2665	N	6	10	3
Ap1:42300159-42300581	Cluster_2666	N	123	214	133
Ap1:42357868-42358286	Cluster_2667	N	118	10	12
Ap1:42466729-42467144	Cluster_2668	N	14	2	2
Ap1:42525954-42526372	Cluster_2669	N	13	14	22
Ap1:42631507-42632038	Cluster_2670	N	114	14	15
Ap1:42632755-42633284	Cluster_2671	N	87	20	6
Ap1:42678691-42679106	Cluster_2672	N	0	0	20
Ap4:17032-17452	Cluster_2673	N	67	64	93
Ap4:232235-232650	Cluster_2674	N	7	15	7
Ap4:550545-550960	Cluster_2675	N	0	16	6
Ap4:554178-554594	Cluster_2676	N	20	0	0
Ap4:655567-655982	Cluster_2677	N	0	14	30
Ap4:930128-930708	Cluster_2678	N	791	125	112
Ap4:932095-932653	Cluster_2679	N	133	23	19
Ap4:1281711-1282132	Cluster_2680	N	11	53	20
Ap4:1584855-1585271	Cluster_2681	N	15	12	5
Ap4:1622986-1623401	Cluster_2682	N	17	1	0
Ap4:2011727-2012143	Cluster_2683	N	0	6	30
Ap4:2024546-2024963	Cluster_2684	N	3	7	15
Ap4:2115793-2116208	Cluster_2685	N	0	11	13
Ap4:2128468-2128888	Cluster_2686	N	7	18	10
Ap4:2148337-2148765	Cluster_2687	N	77	4	13
Ap4:2338928-2339345	Cluster_2688	N	1	14	39
Ap4:2497389-2497805	Cluster_2689	N	12	74	55
Ap4:2949182-2949597	Cluster_2690	N	5	9	4
Ap4:3072823-3073239	Cluster_2691	N	8	15	13
Ap4:3119866-3120282	Cluster_2692	N	0	0	21
Ap4:3267286-3267701	Cluster_2693	N	0	10	15
Ap4:3679101-3679518	Cluster_2694	N	4	11	13
Ap4:3984001-3984415	Cluster_2695	N	0	8	14
Ap4:4013913-4014436	Cluster_2696	N	92	8	2
Ap4:4406113-4406531	Cluster_2697	N	70	0	7
Ap4:4559507-4559923	Cluster_2698	N	45	0	21
Ap4:4927505-4927919	Cluster_2699	N	18	2	0
Ap4:4946554-4946967	Cluster_2700	N	2	6	10
Ap4:5037028-5037444	Cluster_2701	N	30	5	1
Ap4:5207896-5208311	Cluster_2702	N	3	12	7
Ap4:5460901-5461316	Cluster_2703	N	1	11	12
Ap4:5475537-5475952	Cluster_2704	N	0	28	54
Ap4:5524132-5524544	Cluster_2705	N	0	3	18
Ap4:5554947-5555377	Cluster_2706	N	73	4	11
Ap4:5589523-5589943	Cluster_2707	N	207	248	216
Ap4:5631781-5632197	Cluster_2708	N	2	11	13
Ap4:5677203-5677620	Cluster_2709	N	4	26	21
Ap4:5680905-5681323	Cluster_2710	N	6	62	44
Ap4:5874568-5874996	Cluster_2711	N	41	0	0
Ap4:5946642-5947057	Cluster_2712	N	1	14	8
Ap4:5965827-5966244	Cluster_2713	N	39	168	126
Ap4:5996418-5996836	Cluster_2714	N	5	71	53
Ap4:6176868-6177283	Cluster_2715	N	0	1	19
Ap4:6292002-6292463	Cluster_2716	N	280	25	21
Ap4:6292554-6293022	Cluster_2717	N	4172	808	2633
Ap4:6294838-6295636	Cluster_2718	N	10788	1767	2816
Ap4:6300971-6301385	Cluster_2719	N	19	5	6
Ap4:6373603-6374017	Cluster_2720	N	0	0	22
Ap4:6435504-6435920	Cluster_2721	N	7	7	8
Ap4:6596094-6596509	Cluster_2722	N	0	2	23
Ap4:6754154-6754570	Cluster_2723	N	1	3	15
Ap4:6800761-6801178	Cluster_2724	N	72	44	24
Ap4:6819976-6820397	Cluster_2725	N	12	18	13
Ap4:6875776-6876191	Cluster_2726	N	0	0	30
Ap4:6910975-6911391	Cluster_2727	N	15	92	111
Ap4:7100575-7100990	Cluster_2728	N	0	69	49
Ap4:7124087-7124505	Cluster_2729	N	10	34	50
Ap4:7131765-7132181	Cluster_2730	N	6	10	10
Ap4:7138841-7139255	Cluster_2731	N	14	3	3
Ap4:7226834-7227250	Cluster_2732	N	3	62	98
Ap4:7593567-7593984	Cluster_2733	N	8	7	6
Ap4:7738369-7738785	Cluster_2734	N	3	22	9
Ap4:7959749-7960164	Cluster_2735	N	2	13	5
Ap4:8112421-8112837	Cluster_2736	N	5	7	9
Ap4:8217850-8218278	Cluster_2737	N	11	8	8
Ap4:8253469-8253895	Cluster_2738	N	33	1	3
Ap4:8256570-8257032	Cluster_2739	N	72	12	11
Ap4:8364858-8365275	Cluster_2740	N	0	0	387
Ap4:8440258-8440675	Cluster_2741	N	22	7	15
Ap4:8784946-8785363	Cluster_2742	N	2	5	47
Ap4:8942772-8943189	Cluster_2743	N	7	56	43
Ap4:9072129-9072544	Cluster_2744	N	5	8	9
Ap4:9159692-9160108	Cluster_2745	N	1	13	6
Ap4:9251770-9252185	Cluster_2746	N	0	2	44
Ap4:9394791-9395207	Cluster_2747	N	4	11	5
Ap4:9415553-9415973	Cluster_2748	N	147	70	95
Ap4:9587277-9587691	Cluster_2749	N	0	9	24
Ap4:9659053-9659935	Cluster_2750	N	562	55	56
Ap4:9790216-9790634	Cluster_2751	N	16	102	81
Ap4:9866696-9867220	Cluster_2752	N	236	29	19
Ap4:10193078-10193496	Cluster_2753	N	470	1181	1017
Ap4:10241954-10242462	Cluster_2754	N	5833	2433	1578
Ap4:10536046-10536452	Cluster_2755	N	0	10	9
Ap4:10557895-10558365	Cluster_2756	N	271	141	261
Ap4:10577883-10578376	Cluster_2757	N	236	56	549
Ap4:10581106-10581596	Cluster_2758	N	226	42	123
Ap4:10589483-10589953	Cluster_2759	N	81	9	64
Ap4:10591171-10591644	Cluster_2760	N	2588	738	455
Ap4:10591717-10592188	Cluster_2761	N	1555	700	5276
Ap4:10594582-10594999	Cluster_2762	N	8	12	25
Ap4:10606622-10607039	Cluster_2763	N	13	34	40
Ap4:10832991-10833406	Cluster_2764	N	0	11	83
Ap4:10839075-10839491	Cluster_2765	N	0	9	26
Ap4:10875023-10875465	Cluster_2766	N	64	8	2
Ap4:10923169-10923587	Cluster_2767	N	91	213	206
Ap4:11061258-11061673	Cluster_2768	N	1	0	71
Ap4:11096027-11096444	Cluster_2769	N	1	6	16
Ap4:11097021-11097438	Cluster_2770	N	2	7	27
Ap4:11126083-11126816	Cluster_2771	N	1707	243	1116
Ap4:11128242-11128712	Cluster_2772	N	35	8	176
Ap4:11129095-11129543	Cluster_2773	N	645	384	2902
Ap4:11130756-11131228	Cluster_2774	N	3434	931	3460
Ap4:11131656-11132148	Cluster_2775	N	4631	568	407
Ap4:11157989-11158459	Cluster_2776	N	215	109	224
Ap4:11447928-11448345	Cluster_2777	N	11	11	22
Ap4:11462713-11463130	Cluster_2778	N	14	35	39
Ap4:11467459-11467876	Cluster_2779	N	15	34	40
Ap4:11486294-11486713	Cluster_2780	N	3	17	12
Ap4:11608586-11609006	Cluster_2781	N	32	82	61
Ap4:11861505-11861921	Cluster_2782	N	0	119	773
Ap4:12186072-12186486	Cluster_2783	N	2	17	16
Ap4:12191634-12192049	Cluster_2784	N	3	31	30
Ap4:12327050-12327597	Cluster_2785	N	26	61	83
Ap4:12365628-12366042	Cluster_2786	N	1	17	15
Ap4:12375842-12376257	Cluster_2787	N	4	30	29
Ap4:12779536-12779962	Cluster_2788	N	47	10	37
Ap4:12842238-12842654	Cluster_2789	N	0	0	20
Ap4:12948028-12948446	Cluster_2790	N	5	10	8
Ap4:13380169-13380583	Cluster_2791	N	0	6	41
Ap4:13395125-13395549	Cluster_2792	N	71	16	22
Ap4:13429228-13429645	Cluster_2793	N	14	23	31
Ap4:13467172-13467590	Cluster_2794	N	256	68	62
Ap4:13619661-13620079	Cluster_2795	N	27	19	16
Ap4:13695900-13696317	Cluster_2796	N	6	14	8
Ap4:13722934-13723350	Cluster_2797	N	2	34	0
Ap4:13877686-13878217	Cluster_2798	N	149	15	10
Ap4:13923816-13924231	Cluster_2799	N	0	0	258
Ap4:14036324-14036741	Cluster_2800	N	7	56	44
Ap4:14073021-14073437	Cluster_2801	N	16	5	2
Ap4:14169175-14169591	Cluster_2802	N	14	0	7
Ap4:14247752-14248168	Cluster_2803	N	0	3	28
Ap4:14380488-14380906	Cluster_2804	N	11	52	38
Ap4:14582937-14583354	Cluster_2805	N	16	27	12
Ap4:14610606-14611022	Cluster_2806	N	21	0	7
Ap4:14642836-14643253	Cluster_2807	N	4	10	11
Ap4:14649192-14649609	Cluster_2808	N	18	22	11
Ap4:14658187-14658603	Cluster_2809	N	6	12	11
Ap4:14677510-14678140	Cluster_2810	N	182	227	181
Ap4:14828453-14828868	Cluster_2811	N	7	11	11
Ap4:14993352-14993767	Cluster_2812	N	8	10	12
Ap4:15198106-15198522	Cluster_2813	N	18	0	8
Ap4:15216160-15216589	Cluster_2814	N	79	6	7
Ap4:15472212-15472626	Cluster_2815	N	1	1	23
Ap4:15679333-15679749	Cluster_2816	N	0	16	4
Ap4:15749417-15749834	Cluster_2817	N	0	157	89
Ap4:15836053-15836468	Cluster_2818	N	1	5	47
Ap4:15900649-15901065	Cluster_2819	N	2	3	36
Ap4:15926508-15926925	Cluster_2820	N	22	18	15
Ap4:15975566-15975983	Cluster_2821	N	16	4	3
Ap4:16069580-16069994	Cluster_2822	N	5	1	16
Ap4:16276040-16276456	Cluster_2823	N	53	246	215
Ap4:16367832-16368258	Cluster_2824	N	27	5	4
Ap4:16430443-16431018	Cluster_2825	N	61	4	7
Ap4:16767498-16767914	Cluster_2826	N	6	29	11
Ap4:17020530-17020947	Cluster_2827	N	0	7	45
Ap4:17056263-17056677	Cluster_2828	N	0	7	21
Ap4:17387495-17387903	Cluster_2829	N	0	2	16
Ap4:17519791-17520208	Cluster_2830	N	0	7	92
Ap4:17553446-17553859	Cluster_2831	N	7	6	5
Ap4:18035313-18035730	Cluster_2832	N	1	17	2
Ap4:18139668-18140084	Cluster_2833	N	3	10	8
Ap4:18315616-18316033	Cluster_2834	N	14	13	32
Ap4:18680007-18680424	Cluster_2835	N	10	6	8
Ap4:18850632-18851060	Cluster_2836	N	28	1	0
Ap4:18949030-18949433	Cluster_2837	N	3	4	13
Ap4:18969231-18969646	Cluster_2838	N	1	11	8
Ap4:19009008-19009435	Cluster_2839	N	29	1	1
Ap4:19049776-19050193	Cluster_2840	N	21	32	19
Ap4:19051571-19051987	Cluster_2841	N	21	35	24
Ap4:19353349-19353765	Cluster_2842	N	19	0	4
Ap4:19521747-19522176	Cluster_2843	N	62	10	3
Ap4:19548870-19549292	Cluster_2844	N	11	4	16
Ap4:19554697-19555118	Cluster_2845	N	35	2	4
Ap4:19668626-19669049	Cluster_2846	N	13	24	9
Ap4:19673521-19673943	Cluster_2847	N	17	0	2
Ap4:19857405-19857820	Cluster_2848	N	3	0	20
Ap4:19923551-19923968	Cluster_2849	N	33	54	36
Ap4:19975765-19976182	Cluster_2850	N	12	25	9
Ap4:19988172-19988586	Cluster_2851	N	2	6	11
Ap4:20024403-20024817	Cluster_2852	N	0	0	21
Ap4:20091742-20092168	Cluster_2853	N	44	8	2
Ap4:20112860-20113287	Cluster_2854	N	90	4	13
Ap4:20158585-20159016	Cluster_2855	N	14	36	1
Ap4:20205110-20205580	Cluster_2856	N	33	15	24
Ap4:20241044-20241458	Cluster_2857	N	0	0	21
Ap4:20275474-20275899	Cluster_2858	N	31	5	3
Ap4:20437037-20437452	Cluster_2859	N	25	3	3
Ap4:20501950-20502367	Cluster_2860	N	0	2	130
Ap4:20654680-20655097	Cluster_2861	N	7	57	45
Ap4:20894782-20895210	Cluster_2862	N	25	4	4
Ap4:21166582-21167004	Cluster_2863	N	12	5	4
Ap4:21178398-21178817	Cluster_2864	N	11	3	5
Ap4:21208539-21208954	Cluster_2865	N	3	15	29
Ap4:21252148-21252564	Cluster_2866	N	0	19	13
Ap4:21739536-21739964	Cluster_2867	N	32	6	9
Ap4:21760857-21761275	Cluster_2868	N	20	91	90
Ap4:21797914-21798328	Cluster_2869	N	1	3	16
Ap4:21922015-21922432	Cluster_2870	N	18	68	57
Ap4:22067073-22067497	Cluster_2871	N	36	1	0
Ap4:22074762-22075176	Cluster_2872	N	0	15	12
Ap4:22096907-22097451	Cluster_2873	N	91	14	30
Ap4:22102103-22102515	Cluster_2874	N	0	0	19
Ap4:22146844-22147266	Cluster_2875	N	22	2	3
Ap4:22245300-22245716	Cluster_2876	N	0	4	23
Ap4:22317983-22318410	Cluster_2877	N	38	3	3
Ap4:22373954-22374370	Cluster_2878	N	0	3	25
Ap4:22424115-22424523	Cluster_2879	N	1	15	7
Ap4:22608454-22608869	Cluster_2880	N	0	14	13
Ap4:22626713-22627129	Cluster_2881	N	8	31	42
Ap4:22767414-22767834	Cluster_2882	N	25	2	5
Ap4:22788649-22789068	Cluster_2883	N	93	13	13
Ap4:22804897-22805325	Cluster_2884	N	31	0	1
Ap4:22946765-22947182	Cluster_2885	N	658	229	187
Ap4:23027726-23028142	Cluster_2886	N	1	23	7
Ap4:23074270-23074699	Cluster_2887	N	36	6	5
Ap4:23081589-23081992	Cluster_2888	N	23	0	0
Ap4:23088722-23089149	Cluster_2889	N	40	1	3
Ap4:23235777-23236201	Cluster_2890	N	35	4	0
Ap4:23250862-23251281	Cluster_2891	N	23	0	3
Ap4:23328134-23328548	Cluster_2892	N	3	30	39
Ap4:23450243-23450684	Cluster_2893	N	386	224	526
Ap4:23514498-23514910	Cluster_2894	N	1	13	5
Ap4:23894794-23895211	Cluster_2895	N	7	53	34
Ap4:23905989-23906421	Cluster_2896	N	45	12	2
Ap4:23917564-23917992	Cluster_2897	N	19	3	3
Ap4:23918032-23918458	Cluster_2898	N	23	9	5
Ap4:23967423-23967850	Cluster_2899	N	34	2	4
Ap4:23975116-23975689	Cluster_2900	N	56	5	3
Ap4:24118500-24118918	Cluster_2901	N	1	29	15
Ap4:24169272-24169696	Cluster_2902	N	30	1	0
Ap4:24421903-24422330	Cluster_2903	N	46	13	21
Ap4:24463001-24463416	Cluster_2904	N	1	17	11
Ap4:24499520-24499938	Cluster_2905	N	16	4	3
Ap4:24560438-24560867	Cluster_2906	N	17	4	9
Ap4:24811393-24811819	Cluster_2907	N	25	4	16
Ap4:24818158-24818581	Cluster_2908	N	31	3	1
Ap4:24823024-24823449	Cluster_2909	N	26	1	1
