"","target","species","OG","Nvec","Ahya","Apoc"
"NV2t025312001.1","NV2t025312001.1","Nvec","OG_5967",1,1,0
"NV2t025312002.1","NV2t025312002.1","Nvec","OG_5967",1,1,0
"NV2t025320001.1","NV2t025320001.1","Nvec","OG_3504",1,0,0
"NV2t025324001.1","NV2t025324001.1","Nvec","OG_3664",1,1,0
"NV2t025332001.1","NV2t025332001.1","Nvec","OG_3661",1,1,0
"NV2t025332004.1","NV2t025332004.1","Nvec","OG_3661",1,1,0
"NV2t025332005.1","NV2t025332005.1","Nvec","OG_3661",1,1,0
"NV2t025332006.1","NV2t025332006.1","Nvec","OG_3661",1,1,0
"NV2t025332007.1","NV2t025332007.1","Nvec","OG_3661",1,1,0
"NV2t025332002.1","NV2t025332002.1","Nvec","OG_11424",1,1,0
"NV2t025332003.1","NV2t025332003.1","Nvec","OG_11424",1,1,0
"NV2t025335001.1","NV2t025335001.1","Nvec","OG_11530",1,1,0
"NV2t025336001.1","NV2t025336001.1","Nvec","OG_11789",1,0,0
"NV2t025336002.1","NV2t025336002.1","Nvec","OG_11789",1,0,0
"NV2t025348001.1","NV2t025348001.1","Nvec","OG_1362",1,0,1
"NV2t025348002.1","NV2t025348002.1","Nvec","OG_1362",1,0,1
"NV2t025353001.1","NV2t025353001.1","Nvec","OG_11620",1,1,0
"NV2t025354001.1","NV2t025354001.1","Nvec","OG_3678",1,1,0
"NV2t025355001.1","NV2t025355001.1","Nvec","OG_3681",1,1,0
"NV2t025356001.1","NV2t025356001.1","Nvec","OG_11431",1,0,0
"NV2t025356002.1","NV2t025356002.1","Nvec","OG_11431",1,0,0
"NV2t025357001.1","NV2t025357001.1","Nvec","OG_11430",1,1,1
"NV2t025357002.1","NV2t025357002.1","Nvec","OG_11430",1,1,1
"NV2t025357003.1","NV2t025357003.1","Nvec","OG_11430",1,1,1
"NV2t025357004.1","NV2t025357004.1","Nvec","OG_11430",1,1,1
"NV2t025357005.1","NV2t025357005.1","Nvec","OG_11430",1,1,1
"NV2t025357006.1","NV2t025357006.1","Nvec","OG_11430",1,1,1
"NV2t025361001.1","NV2t025361001.1","Nvec","OG_3581",1,1,0
"NV2t025363001.1","NV2t025363001.1","Nvec","OG_3573",1,1,0
"NV2t025372001.1","NV2t025372001.1","Nvec","OG_410",1,0,0
"NV2t025372002.1","NV2t025372002.1","Nvec","OG_410",1,0,0
"NV2t025374001.1","NV2t025374001.1","Nvec","OG_126",1,1,1
"NV2t025376001.1","NV2t025376001.1","Nvec","OG_7088",1,0,1
"NV2t025376002.1","NV2t025376002.1","Nvec","OG_7088",1,0,1
"NV2t025376003.1","NV2t025376003.1","Nvec","OG_7088",1,0,1
"NV2t025376004.1","NV2t025376004.1","Nvec","OG_7088",1,0,1
"NV2t025376005.1","NV2t025376005.1","Nvec","OG_7088",1,0,1
"NV2t025376006.1","NV2t025376006.1","Nvec","OG_7088",1,0,1
"NV2t025376007.1","NV2t025376007.1","Nvec","OG_7088",1,0,1
"NV2t025376010.1","NV2t025376010.1","Nvec","OG_7088",1,0,1
"NV2t025376008.1","NV2t025376008.1","Nvec","OG_7088",1,0,1
"NV2t025376009.1","NV2t025376009.1","Nvec","OG_7088",1,0,1
"NV2t025377002.1","NV2t025377002.1","Nvec","OG_6171",1,1,0
"NV2t025378001.1","NV2t025378001.1","Nvec","OG_11721",1,0,0
"NV2t025378002.1","NV2t025378002.1","Nvec","OG_11721",1,0,0
"NV2t025389001.1","NV2t025389001.1","Nvec","OG_3620",1,1,0
"NV2t025416001.1","NV2t025416001.1","Nvec","OG_3527",1,1,0
"NV2t025416002.1","NV2t025416002.1","Nvec","OG_3527",1,1,0
"NV2t025417001.1","NV2t025417001.1","Nvec","OG_3528",1,1,1
"NV2t025438001.1","NV2t025438001.1","Nvec","OG_3676",1,0,0
"NV2t025438002.1","NV2t025438002.1","Nvec","OG_3676",1,0,0
"NV2t025440001.1","NV2t025440001.1","Nvec","OG_3675",1,1,0
"NV2t025444001.1","NV2t025444001.1","Nvec","OG_298",1,1,0
"NV2t025446001.1","NV2t025446001.1","Nvec","OG_3589",1,1,0
"NV2t025458001.1","NV2t025458001.1","Nvec","OG_12745",1,0,0
"NV2t025460001.1","NV2t025460001.1","Nvec","OG_12745",1,0,0
"NV2t025460002.1","NV2t025460002.1","Nvec","OG_12745",1,0,0
"NV2t025481001.1","NV2t025481001.1","Nvec","OG_3601",1,1,0
"NV2t025487001.1","NV2t025487001.1","Nvec","OG_11525",1,1,0
"NV2t025492001.1","NV2t025492001.1","Nvec","OG_4875",1,0,0
"NV2t025493001.1","NV2t025493001.1","Nvec","OG_818",1,1,0
"NV2t025497001.1","NV2t025497001.1","Nvec","OG_11333",1,1,0
"NV2t025500001.1","NV2t025500001.1","Nvec","OG_7999",1,0,0
"NV2t025508001.1","NV2t025508001.1","Nvec","OG_11527",1,1,0
"NV2t025508002.1","NV2t025508002.1","Nvec","OG_11527",1,1,0
"NV2t025508003.1","NV2t025508003.1","Nvec","OG_11527",1,1,0
"NV2t025537001.1","NV2t025537001.1","Nvec","OG_7399",1,0,0
"NV2t025542001.1","NV2t025542001.1","Nvec","OG_3614",1,1,0
"NV2t025542003.1","NV2t025542003.1","Nvec","OG_3614",1,1,0
"NV2t025543001.1","NV2t025543001.1","Nvec","OG_3372",1,0,0
"NV2t025545001.1","NV2t025545001.1","Nvec","OG_11502",1,1,0
"NV2t025545002.1","NV2t025545002.1","Nvec","OG_11502",1,1,0
"NV2t025582001.1","NV2t025582001.1","Nvec","OG_257",1,1,1
"NV2t025583001.1","NV2t025583001.1","Nvec","OG_11544",1,0,1
"NV2t025609001.1","NV2t025609001.1","Nvec","OG_3366",1,0,0
"NV2t025615001.1","NV2t025615001.1","Nvec","OG_11692",1,1,0
"NV2t025616001.1","NV2t025616001.1","Nvec","OG_11693",1,1,1
"NV2t025616002.1","NV2t025616002.1","Nvec","OG_11693",1,1,1
"NV2t025621002.1","NV2t025621002.1","Nvec","OG_3375",1,1,0
"NV2t025621003.1","NV2t025621003.1","Nvec","OG_3375",1,1,0
"NV2t025621004.1","NV2t025621004.1","Nvec","OG_3375",1,1,0
"NV2t025622001.1","NV2t025622001.1","Nvec","OG_3376",1,0,0
"NV2t025626001.1","NV2t025626001.1","Nvec","OG_761",1,1,0
"NV2t025628001.1","NV2t025628001.1","Nvec","OG_11459",1,0,0
"NV2t025628002.1","NV2t025628002.1","Nvec","OG_11459",1,0,0
"NV2t025647003.1","NV2t025647003.1","Nvec","OG_3591",1,0,0
"NV2t025647001.1","NV2t025647001.1","Nvec","OG_3591",1,0,0
"NV2t025647002.1","NV2t025647002.1","Nvec","OG_3591",1,0,0
"NV2t025659001.1","NV2t025659001.1","Nvec","OG_660",1,1,0
"NV2t025659002.1","NV2t025659002.1","Nvec","OG_660",1,1,0
"NV2t025659003.1","NV2t025659003.1","Nvec","OG_660",1,1,0
"NV2t025659004.1","NV2t025659004.1","Nvec","OG_660",1,1,0
"NV2t025661001.1","NV2t025661001.1","Nvec","OG_660",1,1,0
"NV2t025661002.1","NV2t025661002.1","Nvec","OG_660",1,1,0
"NV2t025661003.1","NV2t025661003.1","Nvec","OG_660",1,1,0
"NV2t025665001.1","NV2t025665001.1","Nvec","OG_3600",1,0,0
"NV2t025665002.1","NV2t025665002.1","Nvec","OG_3600",1,0,0
"NV2t025666001.1","NV2t025666001.1","Nvec","OG_11689",1,1,0
"NV2t025670001.1","NV2t025670001.1","Nvec","OG_3597",1,1,0
"NV2t025670002.1","NV2t025670002.1","Nvec","OG_3597",1,1,0
"NV2t025670003.1","NV2t025670003.1","Nvec","OG_3597",1,1,0
"NV2t025700001.1","NV2t025700001.1","Nvec","OG_6677",1,1,0
"NV2t025701001.1","NV2t025701001.1","Nvec","OG_3637",1,0,0
"NV2t025701002.1","NV2t025701002.1","Nvec","OG_3637",1,0,0
"NV2t025704001.1","NV2t025704001.1","Nvec","OG_11461",1,1,1
"NV2t025711001.1","NV2t025711001.1","Nvec","OG_3980",1,1,0
"NV2t025723002.1","NV2t025723002.1","Nvec","OG_6502",1,1,0
"NV2t025723003.1","NV2t025723003.1","Nvec","OG_6502",1,1,0
"NV2t025740001.1","NV2t025740001.1","Nvec","OG_11780",1,1,0
"NV2t025741001.1","NV2t025741001.1","Nvec","OG_568",1,1,1
"NV2t025748001.1","NV2t025748001.1","Nvec","OG_11550",1,0,0
"NV2t025748002.1","NV2t025748002.1","Nvec","OG_11550",1,0,0
"NV2t025753001.1","NV2t025753001.1","Nvec","OG_12751",1,0,0
"NV2t025753002.1","NV2t025753002.1","Nvec","OG_12751",1,0,0
"NV2t025753003.1","NV2t025753003.1","Nvec","OG_12751",1,0,0
"NV2t025753004.1","NV2t025753004.1","Nvec","OG_12751",1,0,0
"NV2t025787001.1","NV2t025787001.1","Nvec","OG_604",1,1,1
"NV2t025882001.1","NV2t025882001.1","Nvec","OG_1052",1,1,0
"NV2t025884001.1","NV2t025884001.1","Nvec","OG_703",1,1,1
"NV2t025887001.1","NV2t025887001.1","Nvec","OG_144",1,1,0
"NV2t025912001.1","NV2t025912001.1","Nvec","OG_604",1,1,1
"NV2t025946001.1","NV2t025946001.1","Nvec","OG_5483",1,0,0
"Ahyacinthus00006-RA","Ahyacinthus00006-RA","Ahya","OG_949",0,1,0
"Ahyacinthus00007-RA","Ahyacinthus00007-RA","Ahya","OG_818",1,1,0
"Ahyacinthus00010-RA","Ahyacinthus00010-RA","Ahya","OG_949",0,1,0
"Ahyacinthus00011-RA","Ahyacinthus00011-RA","Ahya","OG_549",0,1,0
"Ahyacinthus00012-RA","Ahyacinthus00012-RA","Ahya","OG_937",0,1,0
"Ahyacinthus00013-RA","Ahyacinthus00013-RA","Ahya","OG_5111",0,1,0
"Ahyacinthus00014-RA","Ahyacinthus00014-RA","Ahya","OG_949",0,1,0
"Ahyacinthus00016-RA","Ahyacinthus00016-RA","Ahya","OG_949",0,1,0
"Ahyacinthus00020-RA","Ahyacinthus00020-RA","Ahya","OG_1030",1,1,0
"Ahyacinthus00021-RA","Ahyacinthus00021-RA","Ahya","OG_789",1,1,0
"Ahyacinthus00022-RA","Ahyacinthus00022-RA","Ahya","OG_12511",0,1,0
"Ahyacinthus00031-RA","Ahyacinthus00031-RA","Ahya","OG_413",0,1,0
"Ahyacinthus00033-RA","Ahyacinthus00033-RA","Ahya","OG_413",0,1,0
"Ahyacinthus00034-RA","Ahyacinthus00034-RA","Ahya","OG_186",1,1,1
"Ahyacinthus00036-RA","Ahyacinthus00036-RA","Ahya","OG_413",0,1,0
"Ahyacinthus00037-RA","Ahyacinthus00037-RA","Ahya","OG_950",0,1,0
"Ahyacinthus00047-RA","Ahyacinthus00047-RA","Ahya","OG_6709",0,1,0
"Ahyacinthus00054-RA","Ahyacinthus00054-RA","Ahya","OG_9309",1,1,0
"Ahyacinthus00055-RA","Ahyacinthus00055-RA","Ahya","OG_4623",0,1,0
"Ahyacinthus00061-RA","Ahyacinthus00061-RA","Ahya","OG_617",1,1,0
"Ahyacinthus00063-RA","Ahyacinthus00063-RA","Ahya","OG_6215",0,1,0
"Ahyacinthus00065-RA","Ahyacinthus00065-RA","Ahya","OG_9029",0,1,0
"Ahyacinthus00066-RA","Ahyacinthus00066-RA","Ahya","OG_9118",1,1,0
"Ahyacinthus00067-RA","Ahyacinthus00067-RA","Ahya","OG_4625",0,1,0
"Ahyacinthus00068-RA","Ahyacinthus00068-RA","Ahya","OG_9222",0,1,0
"Ahyacinthus00070-RA","Ahyacinthus00070-RA","Ahya","OG_4626",0,1,0
"Ahyacinthus00071-RA","Ahyacinthus00071-RA","Ahya","OG_4624",0,1,0
"Ahyacinthus00072-RA","Ahyacinthus00072-RA","Ahya","OG_9052",0,1,0
"Ahyacinthus00075-RA","Ahyacinthus00075-RA","Ahya","OG_6700",0,1,0
"Ahyacinthus00077-RA","Ahyacinthus00077-RA","Ahya","OG_4628",0,1,0
"Ahyacinthus00079-RA","Ahyacinthus00079-RA","Ahya","OG_6685",1,1,0
"Ahyacinthus00080-RA","Ahyacinthus00080-RA","Ahya","OG_4629",1,1,0
"Ahyacinthus00081-RA","Ahyacinthus00081-RA","Ahya","OG_12578",0,1,0
"Ahyacinthus00086-RA","Ahyacinthus00086-RA","Ahya","OG_396",1,1,0
"Ahyacinthus00089-RA","Ahyacinthus00089-RA","Ahya","OG_1123",0,1,1
"Ahyacinthus00092-RA","Ahyacinthus00092-RA","Ahya","OG_396",1,1,0
"Ahyacinthus00094-RA","Ahyacinthus00094-RA","Ahya","OG_396",1,1,0
"Ahyacinthus00098-RA","Ahyacinthus00098-RA","Ahya","OG_415",0,1,0
"Ahyacinthus00099-RA","Ahyacinthus00099-RA","Ahya","OG_396",1,1,0
"Ahyacinthus00100-RA","Ahyacinthus00100-RA","Ahya","OG_905",1,1,1
"Ahyacinthus00102-RA","Ahyacinthus00102-RA","Ahya","OG_227",1,1,1
"Ahyacinthus00105-RA","Ahyacinthus00105-RA","Ahya","OG_1041",0,1,1
"Ahyacinthus00106-RA","Ahyacinthus00106-RA","Ahya","OG_227",1,1,1
"Ahyacinthus00113-RA","Ahyacinthus00113-RA","Ahya","OG_387",1,1,0
"Ahyacinthus00122-RA","Ahyacinthus00122-RA","Ahya","OG_423",0,1,0
"Ahyacinthus00125-RA","Ahyacinthus00125-RA","Ahya","OG_1190",0,1,0
"Ahyacinthus00126-RA","Ahyacinthus00126-RA","Ahya","OG_1288",1,1,0
"Ahyacinthus00128-RA","Ahyacinthus00128-RA","Ahya","OG_4631",0,1,0
"Ahyacinthus00129-RA","Ahyacinthus00129-RA","Ahya","OG_702",0,1,1
"Ahyacinthus00130-RA","Ahyacinthus00130-RA","Ahya","OG_702",0,1,1
"Ahyacinthus00132-RA","Ahyacinthus00132-RA","Ahya","OG_4632",0,1,0
"Ahyacinthus00134-RA","Ahyacinthus00134-RA","Ahya","OG_5959",1,1,0
"Ahyacinthus00136-RA","Ahyacinthus00136-RA","Ahya","OG_9305",0,1,0
"Ahyacinthus00137-RA","Ahyacinthus00137-RA","Ahya","OG_9199",1,1,0
"Ahyacinthus00138-RA","Ahyacinthus00138-RA","Ahya","OG_1371",0,1,0
"Ahyacinthus00142-RA","Ahyacinthus00142-RA","Ahya","OG_6066",0,1,0
"Ahyacinthus00143-RA","Ahyacinthus00143-RA","Ahya","OG_1032",0,1,0
"Ahyacinthus00144-RA","Ahyacinthus00144-RA","Ahya","OG_5316",0,1,0
"Ahyacinthus00146-RA","Ahyacinthus00146-RA","Ahya","OG_4634",0,1,0
"Ahyacinthus00149-RA","Ahyacinthus00149-RA","Ahya","OG_9109",0,1,0
"Ahyacinthus00151-RA","Ahyacinthus00151-RA","Ahya","OG_6680",0,1,0
"Ahyacinthus00156-RA","Ahyacinthus00156-RA","Ahya","OG_346",0,1,0
"Ahyacinthus00157-RA","Ahyacinthus00157-RA","Ahya","OG_346",0,1,0
"Ahyacinthus00158-RA","Ahyacinthus00158-RA","Ahya","OG_5107",1,1,0
"Ahyacinthus00159-RA","Ahyacinthus00159-RA","Ahya","OG_5107",1,1,0
"Ahyacinthus00160-RA","Ahyacinthus00160-RA","Ahya","OG_9092",0,1,0
"Ahyacinthus00168-RA","Ahyacinthus00168-RA","Ahya","OG_9193",0,1,0
"Ahyacinthus00170-RA","Ahyacinthus00170-RA","Ahya","OG_9194",0,1,0
"Ahyacinthus00171-RA","Ahyacinthus00171-RA","Ahya","OG_9148",0,1,0
"Ahyacinthus00172-RA","Ahyacinthus00172-RA","Ahya","OG_4637",0,1,0
"Ahyacinthus00180-RA","Ahyacinthus00180-RA","Ahya","OG_4639",0,1,1
"Ahyacinthus00181-RA","Ahyacinthus00181-RA","Ahya","OG_9147",1,1,0
"Ahyacinthus00182-RA","Ahyacinthus00182-RA","Ahya","OG_422",0,1,0
"Ahyacinthus00185-RA","Ahyacinthus00185-RA","Ahya","OG_860",1,1,1
"Ahyacinthus00188-RA","Ahyacinthus00188-RA","Ahya","OG_1014",0,1,0
"Ahyacinthus00190-RA","Ahyacinthus00190-RA","Ahya","OG_899",0,1,0
"Ahyacinthus00191-RA","Ahyacinthus00191-RA","Ahya","OG_1030",1,1,0
"Ahyacinthus00197-RA","Ahyacinthus00197-RA","Ahya","OG_892",0,1,0
"Ahyacinthus00198-RA","Ahyacinthus00198-RA","Ahya","OG_737",1,1,0
"Ahyacinthus00202-RA","Ahyacinthus00202-RA","Ahya","OG_9198",0,1,0
"Ahyacinthus00204-RA","Ahyacinthus00204-RA","Ahya","OG_5957",0,1,0
"Ahyacinthus00205-RA","Ahyacinthus00205-RA","Ahya","OG_12638",0,1,0
"Ahyacinthus00207-RA","Ahyacinthus00207-RA","Ahya","OG_9084",0,1,0
"Ahyacinthus00211-RA","Ahyacinthus00211-RA","Ahya","OG_6686",0,1,0
"Ahyacinthus00213-RA","Ahyacinthus00213-RA","Ahya","OG_1130",0,1,0
"Ahyacinthus00214-RA","Ahyacinthus00214-RA","Ahya","OG_9037",1,1,0
"Ahyacinthus00215-RA","Ahyacinthus00215-RA","Ahya","OG_1150",0,1,0
"Ahyacinthus00219-RA","Ahyacinthus00219-RA","Ahya","OG_9137",0,1,0
"Ahyacinthus00220-RA","Ahyacinthus00220-RA","Ahya","OG_9138",0,1,0
"Ahyacinthus00222-RA","Ahyacinthus00222-RA","Ahya","OG_4640",1,1,0
"Ahyacinthus00223-RA","Ahyacinthus00223-RA","Ahya","OG_4642",0,1,0
"Ahyacinthus00225-RA","Ahyacinthus00225-RA","Ahya","OG_4640",1,1,0
"Ahyacinthus00231-RA","Ahyacinthus00231-RA","Ahya","OG_4593",0,1,0
"Ahyacinthus00232-RA","Ahyacinthus00232-RA","Ahya","OG_5058",0,1,0
"Ahyacinthus00234-RA","Ahyacinthus00234-RA","Ahya","OG_6070",0,1,1
"Ahyacinthus00236-RA","Ahyacinthus00236-RA","Ahya","OG_4643",1,1,1
"Ahyacinthus00248-RA","Ahyacinthus00248-RA","Ahya","OG_4649",0,1,0
"Ahyacinthus00249-RA","Ahyacinthus00249-RA","Ahya","OG_6704",0,1,0
"Ahyacinthus00250-RA","Ahyacinthus00250-RA","Ahya","OG_4650",0,1,0
"Ahyacinthus00251-RA","Ahyacinthus00251-RA","Ahya","OG_9177",1,1,0
"Ahyacinthus00253-RA","Ahyacinthus00253-RA","Ahya","OG_4651",1,1,0
"Ahyacinthus00255-RA","Ahyacinthus00255-RA","Ahya","OG_4652",0,1,0
"Ahyacinthus00257-RA","Ahyacinthus00257-RA","Ahya","OG_6701",0,1,0
"Ahyacinthus00260-RA","Ahyacinthus00260-RA","Ahya","OG_4653",1,1,1
"Ahyacinthus00264-RA","Ahyacinthus00264-RA","Ahya","OG_623",0,1,1
"Ahyacinthus00265-RA","Ahyacinthus00265-RA","Ahya","OG_1149",0,1,0
"Ahyacinthus00270-RA","Ahyacinthus00270-RA","Ahya","OG_673",0,1,1
"Ahyacinthus00271-RA","Ahyacinthus00271-RA","Ahya","OG_673",0,1,1
"Ahyacinthus00272-RA","Ahyacinthus00272-RA","Ahya","OG_673",0,1,1
"Ahyacinthus00273-RA","Ahyacinthus00273-RA","Ahya","OG_788",0,1,0
"Ahyacinthus00276-RA","Ahyacinthus00276-RA","Ahya","OG_9157",0,1,0
"Ahyacinthus00283-RA","Ahyacinthus00283-RA","Ahya","OG_9094",0,1,0
"Ahyacinthus00284-RA","Ahyacinthus00284-RA","Ahya","OG_4655",0,1,0
"Ahyacinthus00286-RA","Ahyacinthus00286-RA","Ahya","OG_9204",0,1,0
"Ahyacinthus00289-RA","Ahyacinthus00289-RA","Ahya","OG_4659",0,1,0
"Ahyacinthus00291-RA","Ahyacinthus00291-RA","Ahya","OG_4657",0,1,0
"Ahyacinthus00294-RA","Ahyacinthus00294-RA","Ahya","OG_4660",1,1,0
"Ahyacinthus00295-RA","Ahyacinthus00295-RA","Ahya","OG_399",0,1,0
"Ahyacinthus00299-RA","Ahyacinthus00299-RA","Ahya","OG_9274",1,1,0
"Ahyacinthus00306-RA","Ahyacinthus00306-RA","Ahya","OG_556",1,1,0
"Ahyacinthus00309-RA","Ahyacinthus00309-RA","Ahya","OG_305",0,1,0
"Ahyacinthus00313-RA","Ahyacinthus00313-RA","Ahya","OG_305",0,1,0
"Ahyacinthus00314-RA","Ahyacinthus00314-RA","Ahya","OG_556",1,1,0
"Ahyacinthus00316-RA","Ahyacinthus00316-RA","Ahya","OG_305",0,1,0
"Ahyacinthus00336-RA","Ahyacinthus00336-RA","Ahya","OG_4662",0,1,0
"Ahyacinthus00337-RA","Ahyacinthus00337-RA","Ahya","OG_9030",0,1,0
"Ahyacinthus00339-RA","Ahyacinthus00339-RA","Ahya","OG_5976",0,1,0
"Ahyacinthus00345-RA","Ahyacinthus00345-RA","Ahya","OG_9031",0,1,0
"Ahyacinthus00346-RA","Ahyacinthus00346-RA","Ahya","OG_9031",0,1,0
"Ahyacinthus00349-RA","Ahyacinthus00349-RA","Ahya","OG_6260",0,1,0
"Ahyacinthus00350-RA","Ahyacinthus00350-RA","Ahya","OG_4665",0,1,0
"Ahyacinthus00358-RA","Ahyacinthus00358-RA","Ahya","OG_9019",0,1,0
"Ahyacinthus00359-RA","Ahyacinthus00359-RA","Ahya","OG_12579",0,1,0
"Ahyacinthus00365-RA","Ahyacinthus00365-RA","Ahya","OG_9284",0,1,0
"Ahyacinthus00367-RA","Ahyacinthus00367-RA","Ahya","OG_9135",1,1,0
"Ahyacinthus00370-RA","Ahyacinthus00370-RA","Ahya","OG_9135",1,1,0
"Ahyacinthus00372-RA","Ahyacinthus00372-RA","Ahya","OG_6065",0,1,0
"Ahyacinthus00373-RA","Ahyacinthus00373-RA","Ahya","OG_6065",0,1,0
"Ahyacinthus00375-RA","Ahyacinthus00375-RA","Ahya","OG_4668",0,1,0
"Ahyacinthus00376-RA","Ahyacinthus00376-RA","Ahya","OG_9012",0,1,0
"Ahyacinthus00377-RA","Ahyacinthus00377-RA","Ahya","OG_4669",0,1,0
"Ahyacinthus00379-RA","Ahyacinthus00379-RA","Ahya","OG_5229",0,1,0
"Ahyacinthus00388-RA","Ahyacinthus00388-RA","Ahya","OG_1449",0,1,1
"Ahyacinthus00389-RA","Ahyacinthus00389-RA","Ahya","OG_9323",0,1,0
"Ahyacinthus00392-RA","Ahyacinthus00392-RA","Ahya","OG_4671",0,1,0
"Ahyacinthus00394-RA","Ahyacinthus00394-RA","Ahya","OG_9051",1,1,0
"Ahyacinthus00395-RA","Ahyacinthus00395-RA","Ahya","OG_4672",0,1,0
"Ahyacinthus00399-RA","Ahyacinthus00399-RA","Ahya","OG_9013",1,1,0
"Ahyacinthus00411-RA","Ahyacinthus00411-RA","Ahya","OG_6710",0,1,0
"Ahyacinthus00412-RA","Ahyacinthus00412-RA","Ahya","OG_4673",0,1,0
"Ahyacinthus00414-RA","Ahyacinthus00414-RA","Ahya","OG_4674",0,1,0
"Ahyacinthus00415-RA","Ahyacinthus00415-RA","Ahya","OG_4674",0,1,0
"Ahyacinthus00416-RA","Ahyacinthus00416-RA","Ahya","OG_1266",0,1,0
"Ahyacinthus00426-RA","Ahyacinthus00426-RA","Ahya","OG_9298",0,1,1
"Ahyacinthus00428-RA","Ahyacinthus00428-RA","Ahya","OG_1052",1,1,0
"Ahyacinthus00431-RA","Ahyacinthus00431-RA","Ahya","OG_9298",0,1,1
"Ahyacinthus00434-RA","Ahyacinthus00434-RA","Ahya","OG_4676",1,1,1
"Ahyacinthus00438-RA","Ahyacinthus00438-RA","Ahya","OG_9089",1,1,0
"Ahyacinthus00439-RA","Ahyacinthus00439-RA","Ahya","OG_9087",0,1,0
"Ahyacinthus00440-RA","Ahyacinthus00440-RA","Ahya","OG_9088",0,1,0
"Ahyacinthus00445-RA","Ahyacinthus00445-RA","Ahya","OG_5322",0,1,0
"Ahyacinthus00447-RA","Ahyacinthus00447-RA","Ahya","OG_234",0,1,0
"Ahyacinthus00448-RA","Ahyacinthus00448-RA","Ahya","OG_4677",0,1,0
"Ahyacinthus00449-RA","Ahyacinthus00449-RA","Ahya","OG_10941",0,1,0
"Ahyacinthus00450-RA","Ahyacinthus00450-RA","Ahya","OG_738",0,1,0
"Ahyacinthus00451-RA","Ahyacinthus00451-RA","Ahya","OG_861",1,1,1
"Ahyacinthus00452-RA","Ahyacinthus00452-RA","Ahya","OG_369",1,1,1
"Ahyacinthus00453-RA","Ahyacinthus00453-RA","Ahya","OG_871",0,1,0
"Ahyacinthus00455-RA","Ahyacinthus00455-RA","Ahya","OG_10941",0,1,0
"Ahyacinthus00457-RA","Ahyacinthus00457-RA","Ahya","OG_10941",0,1,0
"Ahyacinthus00468-RA","Ahyacinthus00468-RA","Ahya","OG_369",1,1,1
"Ahyacinthus00472-RA","Ahyacinthus00472-RA","Ahya","OG_1110",0,1,0
"Ahyacinthus00481-RA","Ahyacinthus00481-RA","Ahya","OG_208",0,1,1
"Ahyacinthus00485-RA","Ahyacinthus00485-RA","Ahya","OG_455",0,1,0
"Ahyacinthus00488-RA","Ahyacinthus00488-RA","Ahya","OG_170",1,1,1
"Ahyacinthus00491-RA","Ahyacinthus00491-RA","Ahya","OG_905",1,1,1
"Ahyacinthus00493-RA","Ahyacinthus00493-RA","Ahya","OG_189",0,1,1
"Ahyacinthus00494-RA","Ahyacinthus00494-RA","Ahya","OG_12035",0,1,1
"Ahyacinthus00499-RA","Ahyacinthus00499-RA","Ahya","OG_802",1,1,0
"Ahyacinthus00500-RA","Ahyacinthus00500-RA","Ahya","OG_353",0,1,0
"Ahyacinthus00507-RA","Ahyacinthus00507-RA","Ahya","OG_901",0,1,1
"Ahyacinthus00509-RA","Ahyacinthus00509-RA","Ahya","OG_315",1,1,0
"Ahyacinthus00512-RA","Ahyacinthus00512-RA","Ahya","OG_9299",0,1,0
"Ahyacinthus00517-RA","Ahyacinthus00517-RA","Ahya","OG_928",0,1,0
"Ahyacinthus00518-RA","Ahyacinthus00518-RA","Ahya","OG_880",0,1,0
"Ahyacinthus00520-RA","Ahyacinthus00520-RA","Ahya","OG_876",0,1,1
"Ahyacinthus00526-RA","Ahyacinthus00526-RA","Ahya","OG_832",0,1,0
"Ahyacinthus00550-RA","Ahyacinthus00550-RA","Ahya","OG_12164",0,1,1
"Ahyacinthus00552-RA","Ahyacinthus00552-RA","Ahya","OG_5978",0,1,0
"Ahyacinthus00554-RA","Ahyacinthus00554-RA","Ahya","OG_9185",1,1,0
"Ahyacinthus00561-RA","Ahyacinthus00561-RA","Ahya","OG_1328",0,1,1
"Ahyacinthus00565-RA","Ahyacinthus00565-RA","Ahya","OG_712",1,1,0
"Ahyacinthus00566-RA","Ahyacinthus00566-RA","Ahya","OG_794",1,1,1
"Ahyacinthus00567-RA","Ahyacinthus00567-RA","Ahya","OG_913",1,1,0
"Ahyacinthus00568-RA","Ahyacinthus00568-RA","Ahya","OG_11899",0,1,0
"Ahyacinthus00580-RA","Ahyacinthus00580-RA","Ahya","OG_521",0,1,0
"Ahyacinthus00587-RA","Ahyacinthus00587-RA","Ahya","OG_9073",1,1,0
"Ahyacinthus00588-RA","Ahyacinthus00588-RA","Ahya","OG_6708",0,1,0
"Ahyacinthus00589-RA","Ahyacinthus00589-RA","Ahya","OG_6708",0,1,0
"Ahyacinthus00590-RA","Ahyacinthus00590-RA","Ahya","OG_892",0,1,0
"Ahyacinthus00591-RA","Ahyacinthus00591-RA","Ahya","OG_1066",0,1,0
"Ahyacinthus00592-RA","Ahyacinthus00592-RA","Ahya","OG_914",0,1,1
"Ahyacinthus00593-RA","Ahyacinthus00593-RA","Ahya","OG_9831",0,1,0
"Ahyacinthus00596-RA","Ahyacinthus00596-RA","Ahya","OG_741",1,1,1
