Coords	Name	MIRNA	apoc_2_S31_L001_R1_001_trim_condensed	apoc_3_S32_L001_R1_001_trim_condensed	apoc_4_S33_L001_R1_001_trim_condensed
Ap12:16148379-16148794	Cluster_8823	N	0	0	2
Ap12:16169372-16169790	Cluster_8824	N	2	0	1
Ap12:16197585-16198000	Cluster_8825	N	1	1	0
Ap12:16209972-16210566	Cluster_8826	N	4	3	5
Ap12:16211696-16212551	Cluster_8827	N	13	2	0
Ap12:16213399-16213824	Cluster_8828	N	1	2	0
Ap12:16224567-16224995	Cluster_8829	N	5	1	3
Ap12:16234968-16235765	Cluster_8830	N	5	4	0
Ap12:16262137-16262553	Cluster_8831	N	2	0	1
Ap12:16264354-16264770	Cluster_8832	N	2	1	0
Ap12:16268037-16268498	Cluster_8833	N	0	3	5
Ap12:16270757-16271308	Cluster_8834	N	0	1	3
Ap12:16279424-16279842	Cluster_8835	N	0	0	3
Ap12:16290800-16291215	Cluster_8836	N	0	0	4
Ap12:16291732-16292147	Cluster_8837	N	0	1	1
Ap12:16301296-16301719	Cluster_8838	N	2	0	0
Ap12:16302767-16303185	Cluster_8839	N	5	0	0
Ap12:16311832-16312248	Cluster_8840	N	0	2	0
Ap12:16317655-16318086	Cluster_8841	N	7	0	1
Ap12:16359379-16359796	Cluster_8842	N	3	0	0
Ap12:16362555-16362969	Cluster_8843	N	2	0	0
Ap12:16414805-16415233	Cluster_8844	N	5	3	0
Ap12:16416706-16417120	Cluster_8845	N	0	1	4
Ap12:16426004-16426419	Cluster_8846	N	0	0	2
Ap12:16440685-16441101	Cluster_8847	N	1	2	0
Ap12:16448531-16448944	Cluster_8848	N	0	1	1
Ap12:16451067-16451492	Cluster_8849	N	0	2	0
Ap12:16455625-16456043	Cluster_8850	N	0	0	3
Ap12:16464569-16464985	Cluster_8851	N	1	4	3
Ap12:16476132-16476547	Cluster_8852	N	0	0	2
Ap12:16477542-16477958	Cluster_8853	N	1	9	0
Ap12:16493091-16493507	Cluster_8854	N	2	0	1
Ap12:16496366-16496863	Cluster_8855	N	0	0	6
Ap12:16518391-16518814	Cluster_8856	N	3	0	0
Ap12:16525391-16525807	Cluster_8857	N	2	1	0
Ap12:16526754-16527171	Cluster_8858	N	0	0	6
Ap12:16530340-16530768	Cluster_8859	N	2	5	0
Ap12:16542746-16543186	Cluster_8860	N	0	0	4
Ap12:16548216-16548631	Cluster_8861	N	0	0	2
Ap12:16560629-16561061	Cluster_8862	N	2	0	1
Ap12:16577904-16578321	Cluster_8863	N	1	2	1
Ap12:16579429-16579845	Cluster_8864	N	0	0	2
Ap12:16584156-16584573	Cluster_8865	N	3	10	23
Ap12:16596060-16596475	Cluster_8866	N	0	2	0
Ap12:16607158-16607575	Cluster_8867	N	2	0	0
Ap12:16608252-16608826	Cluster_8868	N	387	38	29
Ap12:16609275-16609704	Cluster_8869	N	2	2	0
Ap12:16613686-16614516	Cluster_8870	N	8	11	6
Ap12:16629471-16629886	Cluster_8871	N	0	3	1
Ap12:16637276-16637691	Cluster_8872	N	3	0	0
Ap12:16639931-16640348	Cluster_8873	N	25	189	165
Ap12:16641957-16642373	Cluster_8874	N	0	2	1
Ap12:16657971-16658389	Cluster_8875	N	3	0	1
Ap12:16698429-16698849	Cluster_8876	N	0	15	13
Ap12:16708291-16708705	Cluster_8877	N	0	1	1
Ap12:16714489-16714905	Cluster_8878	N	0	1	3
Ap12:16721806-16722223	Cluster_8879	N	2	0	0
Ap12:16731885-16732305	Cluster_8880	N	3	0	0
Ap12:16736557-16737007	Cluster_8881	N	14	41	21
Ap12:16749950-16750369	Cluster_8882	N	6	2	5
Ap12:16780120-16780536	Cluster_8883	N	0	2	0
Ap12:16793836-16794251	Cluster_8884	N	0	0	2
Ap12:16818397-16818821	Cluster_8885	N	2	2	0
Ap12:16854998-16855468	Cluster_8886	N	16	3	1
Ap12:16861991-16862407	Cluster_8887	N	5	0	0
Ap12:16868717-16869135	Cluster_8888	N	2	0	1
Ap12:16879302-16879718	Cluster_8889	N	2	0	0
Ap12:16913849-16914263	Cluster_8890	N	0	2	0
Ap12:16932720-16933137	Cluster_8891	N	0	0	3
Ap12:16945807-16946224	Cluster_8892	N	0	0	3
Ap12:16965070-16965489	Cluster_8893	N	1239	1277	835
Ap12:16977018-16977418	Cluster_8894	N	0	1	1
Ap12:17054275-17054750	Cluster_8895	N	15	236	330
Ap12:17075682-17076096	Cluster_8896	N	0	0	2
Ap12:17105673-17106088	Cluster_8897	N	0	1	1
Ap12:17146214-17146639	Cluster_8898	N	0	0	3
Ap12:17162818-17163234	Cluster_8899	N	0	8	4
Ap12:17209262-17209680	Cluster_8900	N	11	1	0
Ap12:17221015-17221433	Cluster_8901	N	4	7	6
Ap12:17230435-17230848	Cluster_8902	N	2	0	0
Ap12:17237180-17237694	Cluster_8903	N	2	0	4
Ap12:17238320-17238737	Cluster_8904	N	0	0	2
Ap12:17283555-17283983	Cluster_8905	N	2	0	1
Ap12:17303475-17303892	Cluster_8906	N	0	2	0
Ap12:17304422-17304837	Cluster_8907	N	0	3	9
Ap12:17312362-17312778	Cluster_8908	N	0	0	2
Ap12:17314839-17315256	Cluster_8909	N	6	0	18
Ap12:17338940-17339354	Cluster_8910	N	0	0	3
Ap12:17340928-17341348	Cluster_8911	N	2	0	0
Ap12:17385360-17385777	Cluster_8912	N	0	1	2
Ap12:17413464-17413890	Cluster_8913	N	2	0	0
Ap12:17419500-17419918	Cluster_8914	N	0	1	4
Ap12:17424195-17424610	Cluster_8915	N	1	2	0
Ap12:17436004-17436463	Cluster_8916	N	51	12	30
Ap12:17439680-17440099	Cluster_8917	N	13	5	2
Ap12:17467500-17468038	Cluster_8918	N	0	3	18
Ap12:17472635-17473052	Cluster_8919	N	0	3	0
Ap12:17487356-17487771	Cluster_8920	N	0	1	7
Ap12:17496465-17496884	Cluster_8921	N	0	2	1
Ap12:17517195-17517625	Cluster_8922	N	0	0	2
Ap12:17518867-17519284	Cluster_8923	N	2	0	0
Ap12:17532552-17532967	Cluster_8924	N	2	1	0
Ap12:17537163-17537578	Cluster_8925	N	3	0	0
Ap12:17548912-17549403	Cluster_8926	N	0	0	4
Ap12:17615551-17615968	Cluster_8927	N	0	0	2
Ap12:17619793-17620210	Cluster_8928	N	3	4	1
Ap12:17639380-17639798	Cluster_8929	N	0	0	10
Ap12:17641562-17641962	Cluster_8930	N	2	0	0
Ap12:17645071-17645487	Cluster_8931	N	1	1	0
Ap12:17667153-17667654	Cluster_8932	N	0	4	0
Ap12:17682375-17682789	Cluster_8933	N	0	0	2
Ap12:17705701-17706118	Cluster_8934	N	2	2	0
Ap12:17733315-17733731	Cluster_8935	N	0	0	3
Ap12:17760072-17760487	Cluster_8936	N	0	2	0
Ap12:17763763-17764180	Cluster_8937	N	0	2	0
Ap12:17776825-17777242	Cluster_8938	N	2	4	14
Ap12:17800968-17801386	Cluster_8939	N	0	6	0
Ap12:17808226-17808690	Cluster_8940	N	1	0	3
Ap12:17848589-17848991	Cluster_8941	N	3	0	0
Ap12:17868374-17868788	Cluster_8942	N	0	0	3
Ap12:17887685-17888102	Cluster_8943	N	11	1	9
Ap12:17890731-17891148	Cluster_8944	N	1	1	1
Ap12:17903631-17904048	Cluster_8945	N	2	0	0
Ap12:17915311-17915737	Cluster_8946	N	0	3	0
Ap12:17916643-17917060	Cluster_8947	N	7	0	2
Ap12:17921257-17921673	Cluster_8948	N	0	2	1
Ap12:17924238-17924748	Cluster_8949	N	34	127	92
Ap12:17931437-17931867	Cluster_8950	N	2	0	0
Ap12:17935079-17935498	Cluster_8951	N	2	2	0
Ap12:17954686-17955101	Cluster_8952	N	0	0	2
Ap12:17965809-17966226	Cluster_8953	N	0	1	3
Ap12:17993424-17993840	Cluster_8954	N	1	1	0
Ap12:18011150-18011566	Cluster_8955	N	1	0	3
Ap12:18047276-18047690	Cluster_8956	N	0	0	2
Ap12:18074907-18075324	Cluster_8957	N	3	0	1
Ap12:18133615-18134100	Cluster_8958	N	132	46	55
Ap12:18173639-18174056	Cluster_8959	N	0	1	1
Ap12:18212795-18213213	Cluster_8960	N	40	158	291
Ap12:18214720-18215161	Cluster_8961	N	263	0	3
Ap12:18224142-18224560	Cluster_8962	N	0	2	0
Ap12:18307933-18308349	Cluster_8963	N	0	1	1
Ap12:18327163-18327579	Cluster_8964	N	0	0	3
Ap12:18332174-18332590	Cluster_8965	N	2	1	0
Ap12:18337941-18338358	Cluster_8966	N	0	2	0
Ap12:18370686-18371102	Cluster_8967	N	0	2	0
Ap12:18371481-18371898	Cluster_8968	N	2	3	6
Ap12:18373663-18374079	Cluster_8969	N	0	3	1
Ap12:18376239-18376656	Cluster_8970	N	2	0	0
Ap12:18417548-18417965	Cluster_8971	N	2	0	0
Ap12:18428207-18428636	Cluster_8972	N	0	0	2
Ap12:18429491-18429908	Cluster_8973	N	2	0	0
Ap12:18434180-18434597	Cluster_8974	N	0	5	2
Ap12:18446511-18446926	Cluster_8975	N	0	2	0
Ap12:18456166-18456581	Cluster_8976	N	0	2	13
Ap12:18456871-18457288	Cluster_8977	N	0	0	2
Ap12:18463001-18463416	Cluster_8978	N	0	0	4
Ap12:18474957-18475375	Cluster_8979	N	2	0	2
Ap12:18482693-18483108	Cluster_8980	N	0	3	0
Ap12:18484835-18485253	Cluster_8981	N	2	1	2
Ap12:18496012-18496432	Cluster_8982	N	0	0	3
Ap12:18497208-18497626	Cluster_8983	N	0	4	0
Ap12:18502381-18502788	Cluster_8984	N	0	1	2
Ap12:18510479-18510897	Cluster_8985	N	1	16	18
Ap12:18518857-18519287	Cluster_8986	N	2	1	0
Ap12:18532966-18533597	Cluster_8987	N	3	1	0
Ap12:18566249-18566665	Cluster_8988	N	0	10	54
Ap12:18569762-18570178	Cluster_8989	N	1	1	1
Ap12:18570403-18570828	Cluster_8990	N	2	0	0
Ap12:18578533-18579083	Cluster_8991	N	2	1	4
Ap12:18579688-18580102	Cluster_8992	N	1	2	0
Ap12:18587677-18588092	Cluster_8993	N	0	2	0
Ap12:18588436-18588854	Cluster_8994	N	0	2	0
Ap12:18589854-18590271	Cluster_8995	N	3	18	0
Ap12:18590611-18591027	Cluster_8996	N	1	1	4
Ap12:18594686-18595101	Cluster_8997	N	0	1	1
Ap12:18602255-18602678	Cluster_8998	N	2	0	3
Ap12:18609993-18610410	Cluster_8999	N	2	3	0
Ap12:18611349-18611771	Cluster_9000	N	2	0	0
Ap12:18614246-18614662	Cluster_9001	N	0	0	2
Ap12:18616793-18617222	Cluster_9002	N	0	2	0
Ap12:18621388-18621815	Cluster_9003	N	2	0	0
Ap12:18630716-18631430	Cluster_9004	N	0	2	3
Ap12:18639459-18639877	Cluster_9005	N	0	2	0
Ap12:18641240-18641657	Cluster_9006	N	0	0	6
Ap12:18644197-18644615	Cluster_9007	N	1	2	3
Ap12:18665332-18665747	Cluster_9008	N	0	2	0
Ap12:18667569-18667985	Cluster_9009	N	1	2	0
Ap12:18703815-18704233	Cluster_9010	N	0	2	2
Ap12:18713742-18714158	Cluster_9011	N	0	3	2
Ap12:18717656-18718072	Cluster_9012	N	0	0	5
Ap12:18727467-18727882	Cluster_9013	N	0	1	3
Ap12:18789688-18790105	Cluster_9014	N	0	2	1
Ap12:18808710-18809125	Cluster_9015	N	7	0	0
Ap12:18821614-18822029	Cluster_9016	N	0	4	1
Ap12:18827588-18828005	Cluster_9017	N	0	0	4
Ap12:18851359-18851774	Cluster_9018	N	12	146	67
Ap12:18855374-18855788	Cluster_9019	N	0	0	2
Ap12:18869737-18870242	Cluster_9020	N	0	0	9
Ap12:18880552-18880975	Cluster_9021	N	1	0	2
Ap12:18891443-18891857	Cluster_9022	N	1	0	1
Ap12:18892198-18892780	Cluster_9023	N	7	0	0
Ap12:18896247-18896683	Cluster_9024	N	2	0	0
Ap12:18923770-18924184	Cluster_9025	N	0	1	1
Ap12:18939738-18940155	Cluster_9026	N	0	2	0
Ap12:18941246-18941668	Cluster_9027	N	0	2	0
Ap12:18952137-18952555	Cluster_9028	N	0	1	5
Ap12:18953891-18954304	Cluster_9029	N	0	0	3
Ap12:18985481-18985897	Cluster_9030	N	0	0	3
Ap12:19000726-19001142	Cluster_9031	N	0	2	0
Ap12:19022084-19022500	Cluster_9032	N	0	3	0
Ap12:19034965-19035381	Cluster_9033	N	0	2	0
Ap12:19042219-19042636	Cluster_9034	N	3	0	2
Ap12:19043756-19044162	Cluster_9035	N	2	0	0
Ap12:19063105-19063536	Cluster_9036	N	5	0	0
Ap12:19077291-19077709	Cluster_9037	N	3	0	1
Ap12:19103341-19103757	Cluster_9038	N	0	1	1
Ap12:19113294-19113708	Cluster_9039	N	0	0	4
Ap12:19122186-19122601	Cluster_9040	N	0	1	1
Ap12:19132672-19133088	Cluster_9041	N	0	0	8
Ap12:19146441-19146856	Cluster_9042	N	2	3	5
Ap12:19165050-19165465	Cluster_9043	N	0	1	1
Ap12:19168913-19169329	Cluster_9044	N	3	0	0
Ap12:19202536-19202950	Cluster_9045	N	3	0	0
Ap12:19214629-19215056	Cluster_9046	N	1	1	0
Ap12:19228812-19229228	Cluster_9047	N	0	2	0
Ap12:19233787-19234266	Cluster_9048	N	4	7	0
Ap12:19234576-19235080	Cluster_9049	N	10	0	1
Ap12:19235709-19236126	Cluster_9050	N	3	0	0
Ap12:19244421-19244837	Cluster_9051	N	1	0	1
Ap12:19246188-19246606	Cluster_9052	N	2	0	0
Ap12:19249466-19249884	Cluster_9053	N	0	0	5
Ap12:19266242-19266753	Cluster_9054	N	1	0	5
Ap12:19271905-19272321	Cluster_9055	N	1	3	0
Ap12:19302691-19303112	Cluster_9056	N	0	0	4
Ap12:19310267-19310682	Cluster_9057	N	0	1	2
Ap12:19337199-19337615	Cluster_9058	N	1	0	1
Ap12:19339448-19339863	Cluster_9059	N	2	12	0
Ap12:19341551-19341969	Cluster_9060	N	3	0	0
Ap12:19350410-19350825	Cluster_9061	N	1	0	1
Ap12:19353414-19353843	Cluster_9062	N	3	0	0
Ap12:19367316-19367732	Cluster_9063	N	0	0	2
Ap12:19371495-19371913	Cluster_9064	N	5	4	1
Ap12:19378219-19378636	Cluster_9065	N	0	2	0
Ap12:19406851-19407542	Cluster_9066	N	0	5	9
Ap12:19421843-19422262	Cluster_9067	N	0	0	2
Ap12:19429292-19429700	Cluster_9068	N	1	1	1
Ap12:19448259-19448674	Cluster_9069	N	1	0	2
Ap12:19452156-19452572	Cluster_9070	N	3	0	0
Ap12:19482848-19483262	Cluster_9071	N	1	0	2
Ap12:19488968-19489384	Cluster_9072	N	2	0	0
Ap12:19490124-19490543	Cluster_9073	N	0	0	2
Ap12:19493643-19494064	Cluster_9074	N	1	4	2
Ap12:19507322-19507740	Cluster_9075	N	4	1	0
Ap12:19508987-19509407	Cluster_9076	N	12	77	69
Ap12:19518868-19519282	Cluster_9077	N	0	1	2
Ap12:19520521-19520950	Cluster_9078	N	6	2	0
Ap12:19523579-19523990	Cluster_9079	N	1	0	2
Ap12:19526026-19526443	Cluster_9080	N	15	30	13
Ap12:19536829-19537312	Cluster_9081	N	0	3	2
Ap12:19589683-19590367	Cluster_9082	N	1	1	3
Ap12:19602538-19602982	Cluster_9083	N	1	0	4
Ap12:19607871-19608296	Cluster_9084	N	5	0	0
Ap12:19614189-19614605	Cluster_9085	N	3	0	0
Ap12:19619558-19619973	Cluster_9086	N	0	0	3
Ap12:19626388-19626805	Cluster_9087	N	0	2	5
Ap12:19668195-19668610	Cluster_9088	N	0	0	2
Ap12:19669869-19670283	Cluster_9089	N	0	9	0
Ap12:19681686-19682470	Cluster_9090	N	2	4	1
Ap12:19685939-19686364	Cluster_9091	N	0	3	0
Ap12:19701141-19701558	Cluster_9092	N	2	0	0
Ap12:19709112-19709540	Cluster_9093	N	5	9	6
Ap12:19711543-19711957	Cluster_9094	N	0	0	2
Ap12:19724103-19724519	Cluster_9095	N	0	2	0
Ap12:19741715-19742201	Cluster_9096	N	0	0	5
Ap12:19749850-19750267	Cluster_9097	N	0	0	4
Ap12:19755773-19756177	Cluster_9098	N	1	1	0
Ap12:19761052-19761473	Cluster_9099	N	4	1	1
Ap12:19769579-19769995	Cluster_9100	N	0	0	2
Ap12:19771170-19771584	Cluster_9101	N	0	0	2
Ap12:19789840-19790257	Cluster_9102	N	0	0	3
Ap12:19834267-19834682	Cluster_9103	N	1	0	2
Ap12:19843293-19843708	Cluster_9104	N	0	1	1
Ap12:19866766-19867181	Cluster_9105	N	0	0	3
Ap12:19894824-19895242	Cluster_9106	N	0	2	1
Ap12:19902612-19903029	Cluster_9107	N	0	0	2
Ap12:19938610-19939025	Cluster_9108	N	0	0	2
Ap12:19982803-19983217	Cluster_9109	N	0	0	2
Ap12:20033935-20034353	Cluster_9110	N	2	0	0
Ap12:20058036-20058463	Cluster_9111	N	3	0	0
Ap12:20062157-20062592	Cluster_9112	N	0	4	0
Ap12:20065715-20066813	Cluster_9113	N	4	2	5
Ap12:20089795-20090210	Cluster_9114	N	0	0	2
Ap12:20092774-20093192	Cluster_9115	N	1	3	2
Ap12:20110635-20111050	Cluster_9116	N	0	3	0
Ap12:20141145-20141562	Cluster_9117	N	2	0	0
Ap12:20165169-20165917	Cluster_9118	N	2	4	13
Ap12:20167883-20168302	Cluster_9119	N	0	2	3
Ap12:20178507-20178922	Cluster_9120	N	0	1	3
Ap12:20203383-20203799	Cluster_9121	N	2	0	0
Ap12:20204331-20204747	Cluster_9122	N	0	1	2
Ap12:20207897-20208312	Cluster_9123	N	0	0	4
Ap12:20212469-20212892	Cluster_9124	N	3	0	4
Ap12:20232103-20232519	Cluster_9125	N	0	0	3
Ap12:20232674-20233089	Cluster_9126	N	0	0	2
Ap12:20241183-20241597	Cluster_9127	N	0	1	1
Ap12:20259933-20260350	Cluster_9128	N	0	4	16
Ap12:20270415-20270851	Cluster_9129	N	5	2	0
Ap12:20274742-20275520	Cluster_9130	N	1	0	3
Ap12:20307305-20307723	Cluster_9131	N	0	0	2
Ap12:20315220-20315634	Cluster_9132	N	0	2	0
Ap12:20338417-20338833	Cluster_9133	N	3	1	6
Ap12:20339067-20339481	Cluster_9134	N	1	3	1
Ap12:20342406-20342824	Cluster_9135	N	1	1	0
Ap12:20343244-20343659	Cluster_9136	N	3	0	0
Ap12:20365121-20365537	Cluster_9137	N	1	1	0
Ap12:20367159-20367587	Cluster_9138	N	0	0	4
Ap12:20378791-20379210	Cluster_9139	N	0	2	0
Ap12:20400528-20400945	Cluster_9140	N	0	0	4
Ap12:20404775-20405191	Cluster_9141	N	2	0	0
Ap12:20410169-20410586	Cluster_9142	N	0	2	0
Ap12:20424544-20424962	Cluster_9143	N	4	3	0
Ap12:20446485-20446901	Cluster_9144	N	1	0	3
Ap12:20456381-20456874	Cluster_9145	N	2	0	8
Ap12:20470050-20470467	Cluster_9146	N	2	0	0
Ap12:20503926-20504351	Cluster_9147	N	0	2	0
Ap12:20522816-20523232	Cluster_9148	N	1	0	2
Ap12:20529345-20529762	Cluster_9149	N	0	1	2
Ap12:20556741-20557158	Cluster_9150	N	1	3	0
Ap12:20584570-20584988	Cluster_9151	N	0	2	1
Ap12:20587025-20587440	Cluster_9152	N	0	2	0
Ap12:20588978-20589392	Cluster_9153	N	0	1	1
Ap12:20622119-20622538	Cluster_9154	N	0	2	0
Ap12:20622786-20623202	Cluster_9155	N	0	0	2
Ap12:20625440-20625876	Cluster_9156	N	3	1	0
Ap12:20627027-20627525	Cluster_9157	N	2	2	0
Ap12:20631533-20631948	Cluster_9158	N	0	0	16
Ap12:20632355-20632773	Cluster_9159	N	2	2	0
Ap12:20650319-20650734	Cluster_9160	N	0	2	0
Ap12:20654249-20654665	Cluster_9161	N	0	0	7
Ap12:20661357-20661782	Cluster_9162	N	0	0	2
Ap12:20664325-20664742	Cluster_9163	N	6	2	4
Ap12:20665310-20665732	Cluster_9164	N	4	5	3
Ap12:20669055-20669493	Cluster_9165	N	3	0	1
Ap12:20671112-20671528	Cluster_9166	N	0	3	0
Ap12:20674994-20675412	Cluster_9167	N	1	2	0
Ap12:20678143-20678608	Cluster_9168	N	5	0	1
Ap12:20680047-20680483	Cluster_9169	N	2	0	1
Ap12:20709032-20709449	Cluster_9170	N	0	0	2
Ap12:20710309-20711024	Cluster_9171	N	21	8	6
Ap12:20715719-20716136	Cluster_9172	N	1	1	2
Ap12:20743788-20744204	Cluster_9173	N	0	2	0
Ap12:20752796-20753212	Cluster_9174	N	0	1	1
Ap12:20763059-20763474	Cluster_9175	N	0	0	3
Ap12:20769245-20769660	Cluster_9176	N	0	2	0
Ap12:20779764-20780215	Cluster_9177	N	0	0	4
Ap12:20786100-20786516	Cluster_9178	N	0	0	3
Ap12:20789048-20789474	Cluster_9179	N	2	0	0
Ap12:20793161-20793579	Cluster_9180	N	8	1	8
Ap12:20802397-20802810	Cluster_9181	N	0	1	1
Ap12:20808861-20809382	Cluster_9182	N	0	2	3
Ap12:20813880-20814300	Cluster_9183	N	0	9	7
Ap12:20819723-20820156	Cluster_9184	N	2	0	0
Ap12:20827259-20827673	Cluster_9185	N	0	3	0
Ap12:20844432-20844849	Cluster_9186	N	0	2	0
Ap12:20872613-20873029	Cluster_9187	N	4	0	2
Ap12:20876373-20876791	Cluster_9188	N	5	2	0
Ap12:20882393-20882810	Cluster_9189	N	0	2	0
Ap12:20890127-20890543	Cluster_9190	N	2	5	6
Ap12:20890999-20891402	Cluster_9191	N	0	0	2
Ap12:20910380-20910797	Cluster_9192	N	0	1	1
Ap12:20912472-20912972	Cluster_9193	N	1358	305	270
Ap12:20925379-20925794	Cluster_9194	N	1	1	0
Ap12:20933914-20934328	Cluster_9195	N	0	1	4
Ap12:20962236-20962650	Cluster_9196	N	1	0	5
Ap12:20968717-20969133	Cluster_9197	N	0	1	3
Ap12:20971419-20971857	Cluster_9198	N	0	0	2
Ap12:20979780-20980196	Cluster_9199	N	0	0	2
Ap12:20987416-20987833	Cluster_9200	N	0	0	3
Ap12:21000747-21001161	Cluster_9201	N	1	2	0
Ap12:21018986-21019403	Cluster_9202	N	0	2	0
Ap12:21020917-21021333	Cluster_9203	N	2	2	0
Ap12:21038846-21039260	Cluster_9204	N	2	0	0
Ap12:21042208-21042625	Cluster_9205	N	0	2	0
Ap12:21072724-21073138	Cluster_9206	N	0	1	4
Ap12:21078634-21079043	Cluster_9207	N	3	0	0
Ap12:21083640-21084057	Cluster_9208	N	1	0	8
Ap12:21094729-21095145	Cluster_9209	N	0	3	2
Ap12:21119947-21120360	Cluster_9210	N	2	0	0
Ap12:21122819-21123691	Cluster_9211	N	8	1	4
Ap12:21130220-21130634	Cluster_9212	N	0	0	5
Ap12:21132705-21133122	Cluster_9213	N	1	1	1
Ap12:21135581-21135996	Cluster_9214	N	0	0	2
Ap12:21141350-21141766	Cluster_9215	N	0	0	2
Ap12:21180153-21180557	Cluster_9216	N	0	0	2
Ap12:21238802-21239217	Cluster_9217	N	0	1	1
Ap12:21241696-21242113	Cluster_9218	N	1	0	2
Ap12:21247742-21248157	Cluster_9219	N	0	1	2
Ap12:21264522-21264939	Cluster_9220	N	0	0	2
Ap12:21265784-21266200	Cluster_9221	N	2	5	5
Ap12:21267549-21267968	Cluster_9222	N	4	0	0
Ap12:21279305-21279720	Cluster_9223	N	1	0	3
Ap12:21281919-21282337	Cluster_9224	N	0	0	5
Ap12:21309316-21309729	Cluster_9225	N	0	1	1
Ap12:21365081-21365495	Cluster_9226	N	1	0	1
Ap12:21369193-21369610	Cluster_9227	N	3	0	3
Ap12:21369943-21370357	Cluster_9228	N	0	0	2
Ap12:21371965-21372382	Cluster_9229	N	1	3	0
Ap12:21376215-21376631	Cluster_9230	N	0	0	7
Ap12:21401760-21402175	Cluster_9231	N	1	0	1
Ap12:21403474-21403890	Cluster_9232	N	0	0	2
Ap12:21419175-21419590	Cluster_9233	N	0	0	2
Ap12:21458507-21458979	Cluster_9234	N	4	1	0
Ap12:21482360-21482777	Cluster_9235	N	0	0	4
Ap12:21487020-21487437	Cluster_9236	N	0	0	4
Ap12:21498226-21498641	Cluster_9237	N	2	0	0
Ap12:21563691-21564120	Cluster_9238	N	6	1	1
Ap12:21576649-21577066	Cluster_9239	N	0	0	6
Ap12:21585302-21585719	Cluster_9240	N	3	0	0
Ap12:21588045-21588466	Cluster_9241	N	0	0	13
Ap12:21611706-21612124	Cluster_9242	N	0	0	2
Ap12:21672232-21672804	Cluster_9243	N	4	0	3
Ap12:21704659-21705072	Cluster_9244	N	0	0	2
Ap12:21762943-21763455	Cluster_9245	N	8	0	3
Ap12:21765522-21765939	Cluster_9246	N	0	1	1
Ap12:21795218-21795635	Cluster_9247	N	2	0	0
Ap12:21807167-21807584	Cluster_9248	N	0	0	3
Ap12:21817700-21818117	Cluster_9249	N	0	0	2
Ap12:21827864-21828280	Cluster_9250	N	0	0	2
Ap12:21868046-21868462	Cluster_9251	N	0	2	0
Ap12:21888046-21888462	Cluster_9252	N	0	0	3
Ap12:21911888-21912306	Cluster_9253	N	2	0	1
Ap12:21934249-21934665	Cluster_9254	N	0	1	2
Ap12:21951711-21952144	Cluster_9255	N	2	1	0
Ap12:21960205-21960614	Cluster_9256	N	2	0	0
Ap12:21964044-21964458	Cluster_9257	N	0	1	1
Ap12:22003578-22004001	Cluster_9258	N	3	0	0
Ap12:22004370-22004780	Cluster_9259	N	3	0	1
Ap12:22009432-22009851	Cluster_9260	N	0	0	5
Ap12:22011498-22011913	Cluster_9261	N	0	1	2
Ap12:22021749-22022172	Cluster_9262	N	3	0	0
Ap12:22030461-22030878	Cluster_9263	N	1	1	1
Ap12:22054977-22055394	Cluster_9264	N	1	0	2
Ap12:22065991-22066406	Cluster_9265	N	1	0	1
Ap12:22071452-22071868	Cluster_9266	N	0	4	0
Ap12:22072237-22072653	Cluster_9267	N	0	2	3
Ap12:22098221-22098640	Cluster_9268	N	0	0	2
Ap12:22113480-22113896	Cluster_9269	N	0	0	2
Ap12:22132344-22132760	Cluster_9270	N	0	3	1
Ap12:22136695-22137110	Cluster_9271	N	0	1	1
Ap12:22147424-22147842	Cluster_9272	N	4	0	0
Ap12:22156307-22156722	Cluster_9273	N	1	0	1
Ap12:22160587-22161004	Cluster_9274	N	0	2	0
Ap12:22162606-22163021	Cluster_9275	N	0	0	2
Ap12:22165119-22165541	Cluster_9276	N	0	0	3
Ap12:22187155-22187936	Cluster_9277	N	2	3	2
Ap12:22188727-22189141	Cluster_9278	N	1	0	2
Ap12:22216105-22216520	Cluster_9279	N	0	1	5
Ap12:22225808-22226224	Cluster_9280	N	0	3	2
Ap12:22248521-22248939	Cluster_9281	N	0	0	2
Ap12:22252537-22252952	Cluster_9282	N	0	1	1
Ap12:22253146-22253561	Cluster_9283	N	0	2	0
Ap12:22275974-22276388	Cluster_9284	N	1	1	3
Ap12:22284624-22285041	Cluster_9285	N	2	0	0
Ap12:22285485-22285901	Cluster_9286	N	1	0	2
Ap12:22286956-22287372	Cluster_9287	N	3	1	0
Ap12:22297926-22298343	Cluster_9288	N	0	0	2
Ap12:22314037-22314452	Cluster_9289	N	1	0	1
Ap12:22317757-22318167	Cluster_9290	N	1	0	1
Ap12:22341179-22341594	Cluster_9291	N	0	1	3
Ap12:22352086-22352503	Cluster_9292	N	0	5	0
Ap12:22355658-22356097	Cluster_9293	N	0	1	3
Ap12:22380933-22381350	Cluster_9294	N	0	0	8
Ap12:22381526-22381944	Cluster_9295	N	0	0	3
Ap12:22383701-22384129	Cluster_9296	N	4	0	0
Ap12:22386855-22387276	Cluster_9297	N	2	1	1
Ap12:22389266-22389680	Cluster_9298	N	0	1	3
Ap12:22394133-22394548	Cluster_9299	N	0	2	0
Ap12:22400409-22400825	Cluster_9300	N	0	0	78
Ap12:22412966-22413380	Cluster_9301	N	0	0	4
