"","target","species","OG","Nvec","Ahya","Apoc"
"NV2t008351001.1","NV2t008351001.1","Nvec","OG_10263",1,1,0
"NV2t008372001.1","NV2t008372001.1","Nvec","OG_4544",1,0,0
"NV2t008455002.1","NV2t008455002.1","Nvec","OG_10308",1,0,0
"NV2t008455005.1","NV2t008455005.1","Nvec","OG_10308",1,0,0
"NV2t008455006.1","NV2t008455006.1","Nvec","OG_10308",1,0,0
"NV2t008474001.1","NV2t008474001.1","Nvec","OG_4614",1,0,0
"NV2t008487001.1","NV2t008487001.1","Nvec","OG_6100",1,1,0
"NV2t008514001.1","NV2t008514001.1","Nvec","OG_10360",1,0,0
"NV2t008607001.1","NV2t008607001.1","Nvec","OG_6767",1,0,0
"NV2t008648001.1","NV2t008648001.1","Nvec","OG_4592",1,0,0
"NV2t008722001.1","NV2t008722001.1","Nvec","OG_4489",1,1,0
"NV2t008786001.1","NV2t008786001.1","Nvec","OG_5057",1,0,0
"NV2t008853004.1","NV2t008853004.1","Nvec","OG_5933",1,0,0
"NV2t008853005.1","NV2t008853005.1","Nvec","OG_5933",1,0,0
"NV2t008879001.1","NV2t008879001.1","Nvec","OG_10194",1,0,0
"NV2t008901001.1","NV2t008901001.1","Nvec","OG_4598",1,1,0
"NV2t008947001.1","NV2t008947001.1","Nvec","OG_6611",1,1,0
"NV2t008999001.1","NV2t008999001.1","Nvec","OG_9988",1,0,0
"NV2t009056001.1","NV2t009056001.1","Nvec","OG_4604",1,1,0
"NV2t009056002.1","NV2t009056002.1","Nvec","OG_4604",1,1,0
"NV2t009056003.1","NV2t009056003.1","Nvec","OG_4604",1,1,0
"NV2t009223001.1","NV2t009223001.1","Nvec","OG_699",1,1,0
"NV2t009315002.1","NV2t009315002.1","Nvec","OG_12111",1,0,0
"NV2t009315003.1","NV2t009315003.1","Nvec","OG_12111",1,0,0
"NV2t009386001.1","NV2t009386001.1","Nvec","OG_454",1,0,1
"NV2t009403001.1","NV2t009403001.1","Nvec","OG_4494",1,0,0
"NV2t009491001.1","NV2t009491001.1","Nvec","OG_5253",1,1,0
"NV2t009538001.1","NV2t009538001.1","Nvec","OG_11174",1,0,0
"NV2t009547001.1","NV2t009547001.1","Nvec","OG_1987",1,0,0
"NV2t009770001.1","NV2t009770001.1","Nvec","OG_5207",1,1,0
"NV2t009770002.1","NV2t009770002.1","Nvec","OG_5207",1,1,0
"NV2t009861001.1","NV2t009861001.1","Nvec","OG_10637",1,0,0
"NV2t009902001.1","NV2t009902001.1","Nvec","OG_11034",1,0,0
"NV2t009902002.1","NV2t009902002.1","Nvec","OG_11034",1,0,0
"NV2t009902003.1","NV2t009902003.1","Nvec","OG_11034",1,0,0
"NV2t009999001.1","NV2t009999001.1","Nvec","OG_5506",1,0,0
"NV2t009999002.1","NV2t009999002.1","Nvec","OG_5506",1,0,0
"NV2t010064001.1","NV2t010064001.1","Nvec","OG_509",1,1,1
"NV2t010064002.1","NV2t010064002.1","Nvec","OG_509",1,1,1
"NV2t010064003.1","NV2t010064003.1","Nvec","OG_509",1,1,1
"NV2t010083001.1","NV2t010083001.1","Nvec","OG_10890",1,0,0
"NV2t010107001.1","NV2t010107001.1","Nvec","OG_10880",1,0,0
"NV2t010293001.1","NV2t010293001.1","Nvec","OG_856",1,0,0
"NV2t010319001.1","NV2t010319001.1","Nvec","OG_1513",1,0,0
"NV2t010376001.1","NV2t010376001.1","Nvec","OG_2005",1,1,0
"NV2t010429001.1","NV2t010429001.1","Nvec","OG_128",1,0,1
"NV2t010701001.1","NV2t010701001.1","Nvec","OG_2665",1,0,0
"NV2t010701002.1","NV2t010701002.1","Nvec","OG_2665",1,0,0
"NV2t010701003.1","NV2t010701003.1","Nvec","OG_2665",1,0,0
"NV2t010701004.1","NV2t010701004.1","Nvec","OG_2665",1,0,0
"NV2t010701005.1","NV2t010701005.1","Nvec","OG_2665",1,0,0
"NV2t010711001.1","NV2t010711001.1","Nvec","OG_818",1,1,1
"NV2t010855001.1","NV2t010855001.1","Nvec","OG_4273",1,0,0
"NV2t010855002.1","NV2t010855002.1","Nvec","OG_4273",1,0,0
"NV2t010855003.1","NV2t010855003.1","Nvec","OG_4273",1,0,0
"NV2t010855004.1","NV2t010855004.1","Nvec","OG_4273",1,0,0
"NV2t010855005.1","NV2t010855005.1","Nvec","OG_4273",1,0,0
"NV2t010997001.1","NV2t010997001.1","Nvec","OG_9731",1,1,0
"NV2t011012001.1","NV2t011012001.1","Nvec","OG_2679",1,1,0
"NV2t011090001.1","NV2t011090001.1","Nvec","OG_2752",1,0,0
"NV2t011119001.1","NV2t011119001.1","Nvec","OG_4181",1,0,0
"NV2t011119002.1","NV2t011119002.1","Nvec","OG_4181",1,0,0
"NV2t011119003.1","NV2t011119003.1","Nvec","OG_4181",1,0,0
"NV2t011119004.1","NV2t011119004.1","Nvec","OG_4181",1,0,0
"NV2t011119005.1","NV2t011119005.1","Nvec","OG_4181",1,0,0
"NV2t011152001.1","NV2t011152001.1","Nvec","OG_12151",1,0,0
"NV2t011152002.1","NV2t011152002.1","Nvec","OG_12151",1,0,0
"NV2t011255001.1","NV2t011255001.1","Nvec","OG_8117",1,0,0
"NV2t011389001.1","NV2t011389001.1","Nvec","OG_2705",1,0,0
"NV2t011389002.1","NV2t011389002.1","Nvec","OG_2705",1,0,0
"NV2t011389003.1","NV2t011389003.1","Nvec","OG_2705",1,0,0
"NV2t011389004.1","NV2t011389004.1","Nvec","OG_2705",1,0,0
"NV2t011406001.1","NV2t011406001.1","Nvec","OG_5151",1,0,0
"NV2t011544001.1","NV2t011544001.1","Nvec","OG_273",1,1,1
"NV2t011620001.1","NV2t011620001.1","Nvec","OG_9946",1,0,0
"NV2t011620002.1","NV2t011620002.1","Nvec","OG_9946",1,0,0
"NV2t011658001.1","NV2t011658001.1","Nvec","OG_5454",1,0,0
"NV2t011672001.1","NV2t011672001.1","Nvec","OG_9807",1,0,0
"NV2t011696001.1","NV2t011696001.1","Nvec","OG_4092",1,0,0
"NV2t011709001.1","NV2t011709001.1","Nvec","OG_9613",1,1,0
"NV2t011762001.1","NV2t011762001.1","Nvec","OG_10779",1,0,1
"NV2t011790001.1","NV2t011790001.1","Nvec","OG_7112",1,1,0
"NV2t011790002.1","NV2t011790002.1","Nvec","OG_7112",1,1,0
"NV2t011790003.1","NV2t011790003.1","Nvec","OG_7112",1,1,0
"NV2t011869001.1","NV2t011869001.1","Nvec","OG_332",1,1,1
"NV2t011894001.1","NV2t011894001.1","Nvec","OG_4130",1,0,0
"NV2t011931001.1","NV2t011931001.1","Nvec","OG_479",1,0,1
"NV2t011931002.1","NV2t011931002.1","Nvec","OG_479",1,0,1
"NV2t011931003.1","NV2t011931003.1","Nvec","OG_479",1,0,1
"NV2t011946001.1","NV2t011946001.1","Nvec","OG_1318",1,0,1
"NV2t011946002.1","NV2t011946002.1","Nvec","OG_1318",1,0,1
"NV2t011946003.1","NV2t011946003.1","Nvec","OG_1318",1,0,1
"NV2t011983001.1","NV2t011983001.1","Nvec","OG_9716",1,1,0
"NV2t012027001.1","NV2t012027001.1","Nvec","OG_9782",1,0,1
"NV2t012126001.1","NV2t012126001.1","Nvec","OG_9236",1,0,0
"NV2t012126002.1","NV2t012126002.1","Nvec","OG_9236",1,0,0
"NV2t012138002.1","NV2t012138002.1","Nvec","OG_1232",1,0,0
"NV2t012138003.1","NV2t012138003.1","Nvec","OG_1232",1,0,0
"NV2t012138004.1","NV2t012138004.1","Nvec","OG_1232",1,0,0
"NV2t012157001.1","NV2t012157001.1","Nvec","OG_9947",1,1,0
"NV2t012191001.1","NV2t012191001.1","Nvec","OG_5906",1,0,0
"NV2t012194001.1","NV2t012194001.1","Nvec","OG_9075",1,0,0
"NV2t012221001.1","NV2t012221001.1","Nvec","OG_4261",1,1,0
"NV2t012233001.1","NV2t012233001.1","Nvec","OG_4209",1,0,0
"NV2t012267001.1","NV2t012267001.1","Nvec","OG_938",1,1,1
"NV2t012267002.1","NV2t012267002.1","Nvec","OG_938",1,1,1
"NV2t012301001.1","NV2t012301001.1","Nvec","OG_6941",1,1,0
"NV2t012301002.1","NV2t012301002.1","Nvec","OG_6941",1,1,0
"NV2t012313001.1","NV2t012313001.1","Nvec","OG_5151",1,0,0
"NV2t012364001.1","NV2t012364001.1","Nvec","OG_5474",1,0,0
"NV2t012610001.1","NV2t012610001.1","Nvec","OG_601",1,1,0
"NV2t012695001.1","NV2t012695001.1","Nvec","OG_977",1,1,1
"NV2t012695003.1","NV2t012695003.1","Nvec","OG_977",1,1,1
"NV2t012700001.1","NV2t012700001.1","Nvec","OG_2714",1,0,0
"NV2t012705001.1","NV2t012705001.1","Nvec","OG_2701",1,0,0
"NV2t012705002.1","NV2t012705002.1","Nvec","OG_2701",1,0,0
"NV2t012705003.1","NV2t012705003.1","Nvec","OG_2701",1,0,0
"NV2t012712001.1","NV2t012712001.1","Nvec","OG_7057",1,0,0
"NV2t012783001.1","NV2t012783001.1","Nvec","OG_1324",1,0,0
"NV2t012826001.1","NV2t012826001.1","Nvec","OG_6736",1,0,0
"NV2t012826002.1","NV2t012826002.1","Nvec","OG_6736",1,0,0
"NV2t012828001.1","NV2t012828001.1","Nvec","OG_6736",1,0,0
"NV2t012828002.1","NV2t012828002.1","Nvec","OG_6736",1,0,0
"NV2t012828003.1","NV2t012828003.1","Nvec","OG_6736",1,0,0
"NV2t012828004.1","NV2t012828004.1","Nvec","OG_6736",1,0,0
"NV2t012857001.1","NV2t012857001.1","Nvec","OG_7122",1,0,1
"NV2t012869001.1","NV2t012869001.1","Nvec","OG_2713",1,0,0
"NV2t012922001.1","NV2t012922001.1","Nvec","OG_6755",1,0,0
"NV2t013111001.1","NV2t013111001.1","Nvec","OG_5734",1,0,0
"NV2t013260001.1","NV2t013260001.1","Nvec","OG_4431",1,0,0
"NV2t013260002.1","NV2t013260002.1","Nvec","OG_4431",1,0,0
"NV2t013264001.1","NV2t013264001.1","Nvec","OG_6143",1,0,1
"NV2t013264002.1","NV2t013264002.1","Nvec","OG_6143",1,0,1
"NV2t013266001.1","NV2t013266001.1","Nvec","OG_6143",1,0,1
"NV2t013268001.1","NV2t013268001.1","Nvec","OG_10877",1,0,0
"NV2t013324001.1","NV2t013324001.1","Nvec","OG_10940",1,1,0
"NV2t013372001.1","NV2t013372001.1","Nvec","OG_1069",1,0,0
"NV2t013372002.1","NV2t013372002.1","Nvec","OG_1069",1,0,0
"NV2t013372003.1","NV2t013372003.1","Nvec","OG_1069",1,0,0
"NV2t013372004.1","NV2t013372004.1","Nvec","OG_1069",1,0,0
"NV2t013372005.1","NV2t013372005.1","Nvec","OG_1069",1,0,0
"NV2t013372006.1","NV2t013372006.1","Nvec","OG_1069",1,0,0
"NV2t013372007.1","NV2t013372007.1","Nvec","OG_1069",1,0,0
"NV2t013372008.1","NV2t013372008.1","Nvec","OG_1069",1,0,0
"NV2t013399001.1","NV2t013399001.1","Nvec","OG_11292",1,0,0
"NV2t013454001.1","NV2t013454001.1","Nvec","OG_6759",1,0,0
"NV2t013454002.1","NV2t013454002.1","Nvec","OG_6759",1,0,0
"NV2t013456001.1","NV2t013456001.1","Nvec","OG_4441",1,0,0
"NV2t013456002.1","NV2t013456002.1","Nvec","OG_4441",1,0,0
"NV2t013463001.1","NV2t013463001.1","Nvec","OG_10221",1,1,1
"NV2t013463002.1","NV2t013463002.1","Nvec","OG_10221",1,1,1
"NV2t013463003.1","NV2t013463003.1","Nvec","OG_10221",1,1,1
"NV2t013463005.1","NV2t013463005.1","Nvec","OG_10221",1,1,1
"NV2t013475001.1","NV2t013475001.1","Nvec","OG_4373",1,0,0
"NV2t013554001.1","NV2t013554001.1","Nvec","OG_12243",1,0,0
"NV2t013672001.1","NV2t013672001.1","Nvec","OG_12122",1,0,0
"NV2t013861001.1","NV2t013861001.1","Nvec","OG_6765",1,0,0
"NV2t013861002.1","NV2t013861002.1","Nvec","OG_6765",1,0,0
"NV2t013866001.1","NV2t013866001.1","Nvec","OG_4407",1,1,0
"NV2t013874001.1","NV2t013874001.1","Nvec","OG_12178",1,0,0
"NV2t013874002.1","NV2t013874002.1","Nvec","OG_12178",1,0,0
"NV2t013899001.1","NV2t013899001.1","Nvec","OG_11266",1,1,1
"NV2t013899002.1","NV2t013899002.1","Nvec","OG_11266",1,1,1
"NV2t013899003.1","NV2t013899003.1","Nvec","OG_11266",1,1,1
"NV2t013899004.1","NV2t013899004.1","Nvec","OG_11266",1,1,1
"NV2t013899005.1","NV2t013899005.1","Nvec","OG_11266",1,1,1
"NV2t013899006.1","NV2t013899006.1","Nvec","OG_11266",1,1,1
"NV2t013899007.1","NV2t013899007.1","Nvec","OG_11266",1,1,1
"NV2t013899008.1","NV2t013899008.1","Nvec","OG_11266",1,1,1
"NV2t013907001.1","NV2t013907001.1","Nvec","OG_11266",1,1,1
"NV2t013907002.1","NV2t013907002.1","Nvec","OG_11266",1,1,1
"NV2t013907003.1","NV2t013907003.1","Nvec","OG_11266",1,1,1
"NV2t013907004.1","NV2t013907004.1","Nvec","OG_11266",1,1,1
"NV2t013907005.1","NV2t013907005.1","Nvec","OG_11266",1,1,1
"NV2t014050001.1","NV2t014050001.1","Nvec","OG_1165",1,1,0
"NV2t014156001.1","NV2t014156001.1","Nvec","OG_574",1,1,0
"NV2t014172001.1","NV2t014172001.1","Nvec","OG_920",1,1,1
"NV2t014202001.1","NV2t014202001.1","Nvec","OG_106",1,0,0
"NV2t014202002.1","NV2t014202002.1","Nvec","OG_106",1,0,0
"NV2t014202003.1","NV2t014202003.1","Nvec","OG_106",1,0,0
"NV2t014335001.1","NV2t014335001.1","Nvec","OG_5750",1,0,0
"NV2t014382001.1","NV2t014382001.1","Nvec","OG_8115",1,0,0
"NV2t014418001.1","NV2t014418001.1","Nvec","OG_111",1,1,1
"NV2t014420001.1","NV2t014420001.1","Nvec","OG_9880",1,0,0
"NV2t014428001.1","NV2t014428001.1","Nvec","OG_10333",1,0,1
"NV2t014463001.1","NV2t014463001.1","Nvec","OG_7106",1,0,1
"NV2t014463002.1","NV2t014463002.1","Nvec","OG_7106",1,0,1
"NV2t014463003.1","NV2t014463003.1","Nvec","OG_7106",1,0,1
"NV2t014463004.1","NV2t014463004.1","Nvec","OG_7106",1,0,1
"NV2t014579001.1","NV2t014579001.1","Nvec","OG_733",1,1,0
"NV2t014581001.1","NV2t014581001.1","Nvec","OG_9902",1,0,0
"NV2t014688001.1","NV2t014688001.1","Nvec","OG_8584",1,0,1
"NV2t014738001.1","NV2t014738001.1","Nvec","OG_12081",1,0,0
"NV2t014752001.1","NV2t014752001.1","Nvec","OG_12669",1,0,1
"NV2t014759001.1","NV2t014759001.1","Nvec","OG_10197",1,1,1
"NV2t014807001.1","NV2t014807001.1","Nvec","OG_10046",1,0,0
"NV2t014901001.1","NV2t014901001.1","Nvec","OG_4455",1,0,0
"NV2t014911001.1","NV2t014911001.1","Nvec","OG_12301",1,0,0
"NV2t014916001.1","NV2t014916001.1","Nvec","OG_12253",1,0,0
"NV2t014919001.1","NV2t014919001.1","Nvec","OG_1094",1,0,0
"NV2t014919002.1","NV2t014919002.1","Nvec","OG_1094",1,0,0
"NV2t014919003.1","NV2t014919003.1","Nvec","OG_1094",1,0,0
"NV2t014919004.1","NV2t014919004.1","Nvec","OG_1094",1,0,0
"NV2t014919005.1","NV2t014919005.1","Nvec","OG_1094",1,0,0
"NV2t014943001.1","NV2t014943001.1","Nvec","OG_12303",1,0,1
"NV2t014943002.1","NV2t014943002.1","Nvec","OG_12303",1,0,1
"NV2t014958001.1","NV2t014958001.1","Nvec","OG_596",1,1,1
"NV2t014958003.1","NV2t014958003.1","Nvec","OG_596",1,1,1
"NV2t014971001.1","NV2t014971001.1","Nvec","OG_659",1,1,1
"NV2t014985001.1","NV2t014985001.1","Nvec","OG_662",1,0,0
"NV2t015064001.1","NV2t015064001.1","Nvec","OG_10334",1,0,0
"NV2t015109001.1","NV2t015109001.1","Nvec","OG_10097",1,0,0
"NV2t015154001.1","NV2t015154001.1","Nvec","OG_1156",1,1,0
"NV2t015154002.1","NV2t015154002.1","Nvec","OG_1156",1,1,0
"NV2t015154003.1","NV2t015154003.1","Nvec","OG_1156",1,1,0
"NV2t015159001.1","NV2t015159001.1","Nvec","OG_6561",1,0,0
"NV2t015159002.1","NV2t015159002.1","Nvec","OG_6561",1,0,0
"NV2t015166001.1","NV2t015166001.1","Nvec","OG_10059",1,1,0
"NV2t015269001.1","NV2t015269001.1","Nvec","OG_88",1,0,0
"NV2t015280001.1","NV2t015280001.1","Nvec","OG_4382",1,0,1
"NV2t015394001.1","NV2t015394001.1","Nvec","OG_2565",1,0,1
"NV2t015394002.1","NV2t015394002.1","Nvec","OG_2565",1,0,1
"NV2t015394003.1","NV2t015394003.1","Nvec","OG_2565",1,0,1
"NV2t015451001.1","NV2t015451001.1","Nvec","OG_2474",1,1,1
"NV2t015511001.1","NV2t015511001.1","Nvec","OG_7996",1,0,1
"NV2t015634001.1","NV2t015634001.1","Nvec","OG_186",1,1,1
"NV2t015652001.1","NV2t015652001.1","Nvec","OG_155",1,1,1
"NV2t015666001.1","NV2t015666001.1","Nvec","OG_7957",1,0,0
"NV2t015900001.1","NV2t015900001.1","Nvec","OG_7941",1,1,0
"NV2t015978001.1","NV2t015978001.1","Nvec","OG_1407",1,0,0
"NV2t016083001.1","NV2t016083001.1","Nvec","OG_5761",1,0,0
"NV2t016130001.1","NV2t016130001.1","Nvec","OG_7911",1,0,0
"NV2t016130002.1","NV2t016130002.1","Nvec","OG_7911",1,0,0
"NV2t016166001.1","NV2t016166001.1","Nvec","OG_2454",1,1,1
"NV2t016195001.1","NV2t016195001.1","Nvec","OG_12675",1,0,0
"NV2t016248001.1","NV2t016248001.1","Nvec","OG_7834",1,1,1
"NV2t016248002.1","NV2t016248002.1","Nvec","OG_7834",1,1,1
"NV2t016253001.1","NV2t016253001.1","Nvec","OG_7834",1,1,1
"NV2t016336001.1","NV2t016336001.1","Nvec","OG_882",1,1,1
"NV2t016343002.1","NV2t016343002.1","Nvec","OG_882",1,1,1
"NV2t016432001.1","NV2t016432001.1","Nvec","OG_8064",1,0,0
"NV2t016479001.1","NV2t016479001.1","Nvec","OG_882",1,1,1
"NV2t016496001.1","NV2t016496001.1","Nvec","OG_248",1,1,1
"NV2t016496002.1","NV2t016496002.1","Nvec","OG_248",1,1,1
"NV2t016522001.1","NV2t016522001.1","Nvec","OG_8498",1,0,0
"NV2t016565001.1","NV2t016565001.1","Nvec","OG_201",1,0,0
"NV2t016682001.1","NV2t016682001.1","Nvec","OG_2548",1,1,0
"NV2t016682002.1","NV2t016682002.1","Nvec","OG_2548",1,1,0
"NV2t016709001.1","NV2t016709001.1","Nvec","OG_5775",1,0,0
"NV2t016715001.1","NV2t016715001.1","Nvec","OG_417",1,0,0
"NV2t016723001.1","NV2t016723001.1","Nvec","OG_5776",1,0,0
"NV2t016815001.1","NV2t016815001.1","Nvec","OG_9017",1,0,1
"NV2t016868001.1","NV2t016868001.1","Nvec","OG_6361",1,0,0
"NV2t016885001.1","NV2t016885001.1","Nvec","OG_2541",1,0,1
"NV2t016888001.1","NV2t016888001.1","Nvec","OG_201",1,0,0
"NV2t016998001.1","NV2t016998001.1","Nvec","OG_124",1,1,1
"NV2t017077002.1","NV2t017077002.1","Nvec","OG_8024",1,1,0
"NV2t017077003.1","NV2t017077003.1","Nvec","OG_8024",1,1,0
"NV2t017077004.1","NV2t017077004.1","Nvec","OG_8024",1,1,0
"NV2t017077005.1","NV2t017077005.1","Nvec","OG_8024",1,1,0
"NV2t017129001.1","NV2t017129001.1","Nvec","OG_8158",1,0,0
"NV2t017139001.1","NV2t017139001.1","Nvec","OG_7868",1,0,0
"NV2t017149001.1","NV2t017149001.1","Nvec","OG_237",1,0,0
"NV2t017149002.1","NV2t017149002.1","Nvec","OG_237",1,0,0
"NV2t017164001.1","NV2t017164001.1","Nvec","OG_7202",1,1,0
"NV2t017164002.1","NV2t017164002.1","Nvec","OG_7202",1,1,0
"NV2t017164003.1","NV2t017164003.1","Nvec","OG_7202",1,1,0
"NV2t017164004.1","NV2t017164004.1","Nvec","OG_7202",1,1,0
"NV2t017164005.1","NV2t017164005.1","Nvec","OG_7202",1,1,0
"NV2t017174001.1","NV2t017174001.1","Nvec","OG_8116",1,0,0
"NV2t017270001.1","NV2t017270001.1","Nvec","OG_1056",1,1,1
"NV2t017332001.1","NV2t017332001.1","Nvec","OG_11788",1,0,0
"NV2t017332002.1","NV2t017332002.1","Nvec","OG_11788",1,0,0
"NV2t017332003.1","NV2t017332003.1","Nvec","OG_11788",1,0,0
"NV2t017355001.1","NV2t017355001.1","Nvec","OG_3237",1,0,0
"NV2t017365001.1","NV2t017365001.1","Nvec","OG_723",1,0,1
"NV2t017474001.1","NV2t017474001.1","Nvec","OG_3300",1,0,0
"NV2t017507001.1","NV2t017507001.1","Nvec","OG_1880",1,0,0
"NV2t017507002.1","NV2t017507002.1","Nvec","OG_1880",1,0,0
"NV2t017507003.1","NV2t017507003.1","Nvec","OG_1880",1,0,0
"NV2t017507004.1","NV2t017507004.1","Nvec","OG_1880",1,0,0
"NV2t017507005.1","NV2t017507005.1","Nvec","OG_1880",1,0,0
"NV2t017507006.1","NV2t017507006.1","Nvec","OG_1880",1,0,0
"NV2t017517001.1","NV2t017517001.1","Nvec","OG_11037",1,0,0
"NV2t017574001.1","NV2t017574001.1","Nvec","OG_160",1,1,1
"NV2t017574002.1","NV2t017574002.1","Nvec","OG_160",1,1,1
"NV2t017574003.1","NV2t017574003.1","Nvec","OG_160",1,1,1
"NV2t017707001.1","NV2t017707001.1","Nvec","OG_11126",1,0,0
"NV2t017710001.1","NV2t017710001.1","Nvec","OG_10749",1,0,1
"NV2t017725001.1","NV2t017725001.1","Nvec","OG_12685",1,0,1
"NV2t017774001.1","NV2t017774001.1","Nvec","OG_10848",1,0,0
"NV2t017774002.1","NV2t017774002.1","Nvec","OG_10848",1,0,0
"NV2t017831001.1","NV2t017831001.1","Nvec","OG_600",1,0,0
"NV2t017833001.1","NV2t017833001.1","Nvec","OG_600",1,0,0
"NV2t017834001.1","NV2t017834001.1","Nvec","OG_600",1,0,0
"NV2t017904001.1","NV2t017904001.1","Nvec","OG_274",1,1,1
"NV2t017944001.1","NV2t017944001.1","Nvec","OG_8087",1,0,0
"NV2t017966001.1","NV2t017966001.1","Nvec","OG_1502",1,0,0
"NV2t017974001.1","NV2t017974001.1","Nvec","OG_10813",1,0,0
"NV2t017974002.1","NV2t017974002.1","Nvec","OG_10813",1,0,0
"NV2t018047001.1","NV2t018047001.1","Nvec","OG_3278",1,0,0
"NV2t018513001.1","NV2t018513001.1","Nvec","OG_1903",1,0,0
"NV2t018668001.1","NV2t018668001.1","Nvec","OG_186",1,1,1
"NV2t018729001.1","NV2t018729001.1","Nvec","OG_11011",1,0,0
"NV2t018818001.1","NV2t018818001.1","Nvec","OG_1813",1,0,0
"NV2t018820001.1","NV2t018820001.1","Nvec","OG_11222",1,0,1
"NV2t018820002.1","NV2t018820002.1","Nvec","OG_11222",1,0,1
"NV2t018820003.1","NV2t018820003.1","Nvec","OG_11222",1,0,1
"NV2t018848001.1","NV2t018848001.1","Nvec","OG_2082",1,0,0
"NV2t018859001.1","NV2t018859001.1","Nvec","OG_1848",1,0,0
"NV2t018952001.1","NV2t018952001.1","Nvec","OG_1998",1,0,0
"NV2t019039001.1","NV2t019039001.1","Nvec","OG_8182",1,1,0
"NV2t019039003.1","NV2t019039003.1","Nvec","OG_8182",1,1,0
"NV2t019271001.1","NV2t019271001.1","Nvec","OG_1975",1,1,0
"NV2t019271002.1","NV2t019271002.1","Nvec","OG_1975",1,1,0
"NV2t019271003.1","NV2t019271003.1","Nvec","OG_1975",1,1,0
"NV2t019302001.1","NV2t019302001.1","Nvec","OG_10475",1,0,0
"NV2t019302002.1","NV2t019302002.1","Nvec","OG_10475",1,0,0
"NV2t019302003.1","NV2t019302003.1","Nvec","OG_10475",1,0,0
"NV2t019392001.1","NV2t019392001.1","Nvec","OG_5396",1,1,0
"NV2t019392002.1","NV2t019392002.1","Nvec","OG_5396",1,1,0
"NV2t019480001.1","NV2t019480001.1","Nvec","OG_10603",1,0,0
"NV2t019480002.1","NV2t019480002.1","Nvec","OG_10603",1,0,0
"NV2t019480003.1","NV2t019480003.1","Nvec","OG_10603",1,0,0
"NV2t019480004.1","NV2t019480004.1","Nvec","OG_10603",1,0,0
"NV2t019480005.1","NV2t019480005.1","Nvec","OG_10603",1,0,0
"NV2t019480007.1","NV2t019480007.1","Nvec","OG_10603",1,0,0
"NV2t019480008.1","NV2t019480008.1","Nvec","OG_10603",1,0,0
"NV2t019480009.1","NV2t019480009.1","Nvec","OG_10603",1,0,0
"NV2t019480010.1","NV2t019480010.1","Nvec","OG_10603",1,0,0
"NV2t019580001.1","NV2t019580001.1","Nvec","OG_257",1,1,1
"NV2t019609001.1","NV2t019609001.1","Nvec","OG_847",1,1,1
"NV2t019609002.1","NV2t019609002.1","Nvec","OG_847",1,1,1
"NV2t019609003.1","NV2t019609003.1","Nvec","OG_847",1,1,1
"NV2t019609004.1","NV2t019609004.1","Nvec","OG_847",1,1,1
"NV2t019609005.1","NV2t019609005.1","Nvec","OG_847",1,1,1
"NV2t019609006.1","NV2t019609006.1","Nvec","OG_847",1,1,1
"NV2t019609008.1","NV2t019609008.1","Nvec","OG_847",1,1,1
"NV2t019609009.1","NV2t019609009.1","Nvec","OG_847",1,1,1
"NV2t019609010.1","NV2t019609010.1","Nvec","OG_847",1,1,1
"NV2t019609011.1","NV2t019609011.1","Nvec","OG_847",1,1,1
"NV2t019609012.1","NV2t019609012.1","Nvec","OG_847",1,1,1
"NV2t019609013.1","NV2t019609013.1","Nvec","OG_847",1,1,1
"NV2t019609014.1","NV2t019609014.1","Nvec","OG_847",1,1,1
"NV2t019609015.1","NV2t019609015.1","Nvec","OG_847",1,1,1
"NV2t019609016.1","NV2t019609016.1","Nvec","OG_847",1,1,1
"NV2t019609017.1","NV2t019609017.1","Nvec","OG_847",1,1,1
"NV2t019609018.1","NV2t019609018.1","Nvec","OG_847",1,1,1
"NV2t019609019.1","NV2t019609019.1","Nvec","OG_847",1,1,1
"NV2t019609020.1","NV2t019609020.1","Nvec","OG_847",1,1,1
"NV2t019643001.1","NV2t019643001.1","Nvec","OG_2783",1,0,0
"NV2t019745001.1","NV2t019745001.1","Nvec","OG_1009",1,1,0
"NV2t019769001.1","NV2t019769001.1","Nvec","OG_10727",1,0,0
"NV2t019825001.1","NV2t019825001.1","Nvec","OG_10398",1,1,1
"NV2t019866001.1","NV2t019866001.1","Nvec","OG_814",1,1,1
"NV2t019867001.1","NV2t019867001.1","Nvec","OG_8117",1,0,0
"NV2t019912001.1","NV2t019912001.1","Nvec","OG_6821",1,1,1
"NV2t019912002.1","NV2t019912002.1","Nvec","OG_6821",1,1,1
"NV2t019912003.1","NV2t019912003.1","Nvec","OG_6821",1,1,1
"NV2t019912004.1","NV2t019912004.1","Nvec","OG_6821",1,1,1
"NV2t019921001.1","NV2t019921001.1","Nvec","OG_10494",1,0,0
"NV2t020099001.1","NV2t020099001.1","Nvec","OG_2990",1,1,0
"NV2t020107001.1","NV2t020107001.1","Nvec","OG_2893",1,0,1
"NV2t020107002.1","NV2t020107002.1","Nvec","OG_2893",1,0,1
"NV2t020197001.1","NV2t020197001.1","Nvec","OG_6997",1,0,1
"NV2t020397001.1","NV2t020397001.1","Nvec","OG_2826",1,0,1
"NV2t020458001.1","NV2t020458001.1","Nvec","OG_3015",1,0,0
"NV2t020458002.1","NV2t020458002.1","Nvec","OG_3015",1,0,0
"NV2t020458003.1","NV2t020458003.1","Nvec","OG_3015",1,0,0
